,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
540,52OkpDsU6MmPx1AwGOb6Ap,0.604,0.517,0,-9.014,1,0.0347,0.768,0.000155,0.123,0.511,127.967
541,5VYWxXUpxuxEmCqMLDqICo,0.546,0.73,0,-7.704,1,0.0417,0.66,0.179,0.0972,0.573,157.895
542,5uICWmZTLkpEVbK22PBP6e,0.535,0.561,5,-11.609,1,0.0484,0.876,0.000136,0.115,0.287,96.103
543,6a8aUhYbaQBUI8PcJ5ZmQ6,0.689,0.704,9,-10.813,1,0.245,0.835,4.83e-06,0.134,0.92,151.884
544,6Wlq9rqkxrqj5Kls4Kw14H,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177
545,3zwMVvkBe2qIKDObWgXw4N,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915
546,1kdWw77ZpYOkhxeuhzU1j6,0.592,0.41,0,-12.426,1,0.0397,0.801,1.39e-05,0.09,0.416,151.923
547,709p9UGPAuyImWf1Z3vjRo,0.299,0.142,2,-15.134,1,0.0369,0.965,0.113,0.111,0.123,76.748
548,27gItFPvVMtaKsVyt0wHzf,0.629,0.482,10,-7.954,0,0.118,0.248,0.0,0.0901,0.312,84.609
549,4IeZs6zIvTQjg43G9raOhu,0.79,0.682,11,-8.823,0,0.147,0.309,0.0,0.0923,0.965,164.892
550,4tQofG51E0juZBBVr6pral,0.744,0.827,8,-3.757,1,0.305,0.473,6.49e-05,0.105,0.311,104.851
551,1UmZpd5navRsg2ukqCKJjc,0.782,0.651,6,-4.604,0,0.0643,0.158,0.0,0.12,0.562,91.999
552,4M6xyu1AHnaWAN8lHMNeo0,0.751,0.595,6,-7.794,1,0.187,0.0577,0.0,0.0828,0.776,154.012
553,5jzEwSyyymBlf1fa1o39T2,0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,0.695,87.961
554,7vzrfgC7IGsOaJKaF5JHOA,0.884,0.665,0,-5.209,1,0.188,0.149,0.0,0.106,0.91,94.957
555,4FOJInWniTRUHBz9brFQBD,0.758,0.452,11,-10.166,0,0.269,0.146,0.0,0.305,0.824,137.943
556,68UxtmtQa5wiUa0sbpPvgd,0.478,0.701,11,-5.009,0,0.232,0.566,0.0,0.156,0.255,87.105
557,4IQlwF6oXJxa6eqAXkYudm,0.666,0.72,8,-4.799,0,0.233,0.0883,0.0,0.252,0.705,176.053
558,1ClgeNKwOIJ8G4X432fuVn,0.593,0.456,6,-6.838,0,0.0293,0.744,0.0,0.0785,0.301,134.029
559,2CN6tw3g5nToSBcfZn5xBr,0.818,0.55,4,-6.544,0,0.136,0.756,1.93e-05,0.1,0.657,96.007
560,73g3mmNlkjuwWC8hy0MQQr,0.827,0.714,4,-5.546,0,0.0647,0.317,0.0,0.0843,0.717,141.054
561,5LlqSCrhvYm97QwfhmY7tc,0.663,0.604,3,-4.775,0,0.0854,0.169,0.0,0.0961,0.698,87.067
562,7ncQFyhWHApNAbUfHYeLGA,0.809,0.592,10,-6.251,1,0.057,0.305,0.0,0.662,0.397,92.016
563,4LENiietOgaWSMqRpmZdgD,0.695,0.624,0,-4.364,1,0.205,0.0208,0.0,0.057,0.446,186.13
564,0DYvTdqBqW6erA1a7pFzVo,0.807,0.501,10,-6.397,0,0.0377,0.645,1.53e-05,0.262,0.401,94.958
565,7IN84szmayzO68enmVmKYv,0.745,0.432,6,-7.681,1,0.0416,0.787,4.33e-06,0.117,0.698,131.881
566,7JXNH2xnA23vsGasejVfWr,0.785,0.754,2,-3.774,0,0.0679,0.227,0.0,0.0512,0.908,90.002
567,6ye2BBTpOipvPNjSPxgmRC,0.824,0.676,7,-4.725,1,0.067,0.186,0.0,0.0714,0.809,103.994
568,7nJc2Oxfn7xRX3eF4hltyl,0.761,0.941,6,-2.166,1,0.0741,0.098,0.0,0.792,0.82,107.021
569,39382sUtIOwIXftX0i76do,0.756,0.672,9,-5.711,0,0.0373,0.252,0.000341,0.117,0.327,113.975
570,4yUrkvM634vJTljUN9gDxV,0.61,0.488,5,-6.655,1,0.136,0.87,0.00243,0.105,0.353,67.055
571,3lc5fY2NwKXNdchJtx58kR,0.727,0.287,2,-7.82,1,0.0327,0.876,0.0,0.107,0.354,122.065
572,1Yjht6lUYTjJTsdUL6J9xx,0.748,0.526,2,-6.016,0,0.033,0.4,0.0,0.129,0.397,119.98
573,6TBJkXHPhu3EsMk1bshwuI,0.536,0.296,5,-7.451,1,0.0346,0.892,0.0,0.0873,0.151,122.907
574,0bI7K9Becu2dtXK1Q3cZNB,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986
575,4fSIb4hdOQ151TILNsSEaF,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949
576,68HocO7fx9z0MgDU0ZPHro,0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,0.723,78.996
577,6nqdgUTiWt4JbABDurkxMI,0.615,0.521,2,-9.488,1,0.0318,0.146,0.772,0.11,0.045,115.016
578,5MLlfYP9uZUGqsaPtUAVQe,0.878,0.917,1,-5.432,0,0.247,0.032,0.0,0.121,0.803,74.997
579,4lFp9RYuggXl9CNyaxBtgh,0.861,0.865,0,-6.068,1,0.296,0.422,0.0,0.132,0.569,102.552
580,3AerrwHfyH0wPWvsICZoX7,0.542,0.956,0,-5.057,1,0.0994,0.00388,6.02e-05,0.146,0.785,170.092
581,5ILr7JL3YrLgGzFbIH6QNn,0.853,0.551,1,-6.159,1,0.324,0.114,0.0,0.149,0.181,86.494
582,5tK1DWDLkSAwH8bIbh2aTJ,0.756,0.961,1,-6.986,0,0.4,0.206,0.0,0.278,0.494,195.61
583,4YRJa6fd10GrCOxFfHbHLb,0.725,0.631,5,-8.429,1,0.245,0.474,0.0,0.116,0.2,149.86
584,4D9tE1PuueyaWBuSRVcScr,0.854,0.529,2,-13.444,1,0.252,0.544,0.0,0.329,0.436,119.905
585,4NgherJDfCXWBZBYheM4jK,0.627,0.123,7,-14.411,1,0.0316,0.859,0.00105,0.149,0.11,131.883
586,7jfy6F5nXv14twk5x87qo7,0.696,0.249,5,-9.954,1,0.0264,0.848,0.0,0.255,0.559,83.043
587,2Cp55Ka4ccy5JJRe6gBW8c,0.872,0.639,9,-9.601,0,0.0352,0.824,0.0118,0.118,0.868,128.005
588,5Dz1lxtIg3Z9Nnm7Mnk5b5,0.846,0.594,1,-9.035,0,0.06,0.51,0.0933,0.102,0.86,145.048
589,3yd2FlbeVXrF5wnQr3wm5M,0.787,0.782,9,-7.681,0,0.0376,0.0338,0.212,0.0963,0.842,122.017
590,6VAS7m73rDopQe7BdrFMpD,0.657,0.821,8,-3.06,0,0.32,0.459,0.0,0.103,0.752,96.561
591,7nc7mlSdWYeFom84zZ8Wr8,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,0.473,157.905
592,3eJH2nAjvNXdmPfBkALiPZ,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,0.507,122.062
593,6GomT970rCOkKAyyrwJeZi,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051
594,08MFgEQeVLF37EyZ7jcwLc,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839
595,748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968
596,0G2zPzWqVjR68iNPmx2TBe,0.659,0.688,6,-4.649,1,0.0673,0.207,0.0,0.113,0.632,153.979
597,6gGpF8V8miC4O0GZUqSZ9a,0.283,0.806,9,-6.017,0,0.0555,0.00442,0.243,0.283,0.261,67.651
598,1wcr8DjnN59Awev8nnKpQ4,0.599,0.869,5,-5.174,0,0.0618,0.000707,0.0,0.0911,0.453,132.889
599,0UzymivvUH5s8z4PeWZJaK,0.6,0.713,6,-5.079,0,0.0592,0.0642,0.0,0.142,0.471,72.999
600,3dG1jxbfBIZvzyFwAcsmS0,0.583,0.589,2,-6.621,1,0.203,0.0612,0.0,0.108,0.56,192.13
601,6S0By3u06ttb3kU2XEtWnw,0.623,0.9,8,-3.944,0,0.236,0.0486,0.0,0.266,0.773,156.889
602,6HBrUqKU3IE4aHKj0foQ2b,0.278,0.671,0,-7.558,1,0.0552,0.0612,0.0601,0.0802,0.116,128.586
603,5YaskwnGDZFDRipaqzbwQx,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993
604,7g6Br6y9YuOAofhGhWUuzc,0.546,0.583,10,-8.029,0,0.278,0.309,0.0,0.124,0.412,139.808
605,7m4fQgZSrRg7lskCXWxbro,0.476,0.511,8,-7.492,1,0.327,0.0446,0.0,0.351,0.252,137.745
606,6UWngNZoZIEOzJs2v6ocnV,0.664,0.571,10,-9.697,0,0.155,0.00377,0.0267,0.214,0.49,141.951
607,2aJs9c6FxOJh3ozQRdafcM,0.689,0.475,1,-10.426,1,0.143,0.0477,0.0,0.109,0.284,146.984
608,5H0FL4BOhNDQNCINAL3TO7,0.838,0.494,0,-8.319,1,0.363,0.00171,0.0,0.108,0.648,142.007
609,0SHO7NVnp3U5NFc9YWkPCR,0.66,0.58,10,-9.921,0,0.0393,0.0372,0.0,0.116,0.115,139.902
610,1dyOKsLb0YcEzJcOxVJLpD,0.597,0.716,6,-7.414,1,0.141,0.0159,0.0,0.265,0.64,158.127
611,7EC3AUEj6jYFST3tyLZ4ly,0.632,0.543,10,-7.693,0,0.0992,0.000147,0.0,0.223,0.248,144.177
612,6GukTiiz6sGrXEHPEqsD5Y,0.562,0.758,4,-6.64,1,0.133,0.0251,0.0,0.107,0.431,76.991
613,1zX4htZC4Xj60xoCM9RlX0,0.656,0.693,5,-8.095,0,0.181,0.0206,0.0,0.104,0.326,75.998
614,4QDkb8jDDi2M9MWyQbF6UL,0.709,0.527,11,-9.371,0,0.283,0.0553,0.0,0.108,0.342,142.043
615,0A7lEsDtaJ6jw5r2lGaIhI,0.788,0.571,1,-8.456,1,0.208,0.0154,1.68e-06,0.221,0.573,130.942
616,6Qvasm9orB6bo3YZ1orw4S,0.707,0.519,8,-11.711,1,0.3,0.057,0.0,0.11,0.33,128.037
617,5RZAzIS7ZM8vU2jcEGYJl6,0.642,0.519,8,-10.104,1,0.233,0.0467,0.0,0.189,0.341,69.952
618,6Rxs3rW1SNNBZRrRckwU81,0.669,0.682,1,-7.974,1,0.293,0.00165,0.0116,0.339,0.345,148.153
619,4e9j7j0wKtPI7rc00wLH5b,0.545,0.63,8,-8.675,1,0.0953,0.0781,0.0,0.195,0.263,140.22
620,4Ub9rNZn644QkrTdML26by,0.68,0.614,8,-7.559,0,0.234,0.00562,0.0,0.532,0.696,144.987
621,4Se3fXoHJkcraQzJXo2IYn,0.693,0.575,2,-7.633,1,0.0906,0.121,0.0,0.104,0.353,138.016
622,7bxl3cZJ8n5Pg8BwMuqSwr,0.707,0.6,8,-9.341,1,0.219,0.0786,0.0,0.325,0.598,75.944
623,5ppG2TscW3H76rqOJCRv0b,0.715,0.706,9,-6.546,0,0.06,0.00044,0.0,0.143,0.391,155.014
624,1icqWQsYP0xaahrmio09Q1,0.813,0.627,11,-9.089,0,0.238,0.0332,2.23e-06,0.109,0.21,130.024
625,4VhHzTRapoR0Y1e9QKEijz,0.643,0.427,7,-10.701,1,0.175,0.0206,0.0,0.181,0.0804,138.938
626,32BeYxKPrig1LefHsC0Xuo,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,0.127,161.74
627,3wz2vWhYnnBoFmgMkqtzLy,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062
628,0ITaSRuI0L1RNL7ZNYTTi7,0.602,0.824,0,-4.087,0,0.0547,0.0867,0.0,0.0947,0.442,125.147
629,0b18g3G5spr4ZCkz7Y6Q0Q,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04
630,2MnLkFqY9Rpg9s3Zv6ZJdK,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891
631,1VauUM5CBX7nkLcgafQL2B,0.783,0.524,5,-6.455,0,0.0554,0.241,0.0,0.271,0.839,117.496
632,4gzsuuZypVbxs0Af1LSZyB,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888
633,4HzqWEdAbzcVFDv0pvxV4w,0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998
634,2HJnb16vAsfoIQdO2J7A3g,0.622,0.521,0,-9.348,0,0.0485,0.0721,0.00358,0.113,0.251,170.124
635,78NO8ptHSWTIAmjtZHxC7e,0.699,0.57,5,-10.277,1,0.0291,0.534,0.0974,0.0871,0.808,150.973
636,3yYWV3A4gFwH3reCvGBIWG,0.406,0.625,5,-6.582,1,0.0379,0.112,1.99e-05,0.355,0.439,83.387
637,7uo2L5FAja3pWIBa3HJVeC,0.68,0.406,9,-11.313,1,0.0414,0.782,0.00019,0.11,0.551,119.901
638,3Ztz2FHpoVaQNSCUBnYKss,0.359,0.643,6,-7.521,1,0.034,0.0191,0.0,0.0978,0.423,103.854
639,3AwY1dhmbVHMxugjNGhbmZ,0.539,0.643,0,-8.099,0,0.0317,0.000289,0.00317,0.172,0.424,119.886
640,6ZYxNjuAU9Vy3VtF6W1dtE,0.82,0.504,4,-9.113,0,0.141,0.261,7e-06,0.104,0.275,85.016
641,6Km0ajAtmU5iMWDB2HIYiK,0.598,0.272,3,-18.71,0,0.72,0.861,0.0584,0.212,0.306,125.032
642,1QUXJHWs1zjkTacUvsWUo8,0.847,0.612,5,-8.647,0,0.061,0.47,0.00529,0.111,0.653,90.016
643,3kSRTcNl7iAhO496NEtSwD,0.817,0.546,4,-8.644,0,0.196,0.869,0.0752,0.102,0.481,102.836
644,05xNa05QaIVUnNjr4xfZAS,0.85,0.683,5,-6.814,0,0.0869,0.5,0.206,0.137,0.727,95.013
645,4SjLumQomYfoEs6EhjGA4z,0.752,0.6,11,-9.687,0,0.0931,0.103,0.00551,0.0554,0.608,79.994
646,5F4Luyx9KX70MJqJHrG8jC,0.746,0.444,4,-8.129,0,0.114,0.113,7.07e-05,0.186,0.25,171.986
647,71lB4v2IMCTRp4mNoWrOte,0.814,0.653,5,-9.241,0,0.0877,0.657,0.45,0.106,0.506,95.0
648,6odrHMSLjP3aOXC4ipKUC6,0.775,0.465,7,-8.365,0,0.365,0.609,3.23e-05,0.114,0.707,169.781
649,6Dy1jexKYriXAVG6evyUTJ,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,0.796,123.97
650,6IeWGxzGsgYMWFyde98TL6,0.172,0.997,8,-17.195,1,0.0666,0.973,0.958,0.837,0.0134,64.036
651,50NoygzlVrEFswum9HNq4F,0.0791,1.0,5,-16.857,0,0.0467,0.59,0.832,0.951,1e-05,171.193
652,3Mq0INB8ffnnaLcqLgBZPp,0.214,1.0,6,-17.891,1,0.053,0.345,0.907,0.907,1e-05,93.19
653,2pUhY7tWx8egpw2qn84iSi,0.161,1.0,10,-17.037,0,0.0419,0.914,0.881,0.943,1e-05,81.756
654,5R691ipUYRDYW6ehapjoj6,0.713,0.793,2,-5.277,1,0.397,0.271,0.0,0.727,0.203,71.724
655,2cnKST6T9qUo2i907lm8zX,0.725,0.713,4,-6.173,0,0.187,0.127,0.0,0.617,0.207,65.988
656,1D3z6HTiQsNmZxjl7F7eoG,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021
657,1d7q712nXjG98HiwHk7HFS,0.699,0.759,1,-5.302,1,0.311,0.0814,0.0,0.312,0.404,83.092
658,57ZUX6TNyKLBydAdVVd02x,0.769,0.74,11,-6.579,0,0.378,0.197,0.0,0.171,0.692,94.104
659,4n6NDfYake476trCjJRNl0,0.711,0.647,2,-5.667,0,0.0822,0.334,0.0,0.312,0.227,125.092
660,5W8jRrZ6tWrTrqnKRtIQBf,0.861,0.656,4,-7.867,0,0.425,0.104,0.0,0.0986,0.331,88.967
661,0GAyuCo975IHGxxiLKDufB,0.583,0.625,1,-8.011,1,0.277,0.506,0.0,0.196,0.516,89.812
662,08LwMWf5Tcfsd752EPzFV0,0.77,0.574,1,-5.525,1,0.106,0.0617,0.0,0.104,0.104,98.962
663,5lLNBIyjp72btcnrjBG751,0.618,0.632,11,-6.973,1,0.346,0.0526,0.0,0.353,0.319,81.446
664,4YiY551vHi6glMtgVxuqAy,0.582,0.912,9,-5.637,1,0.432,0.32,0.0,0.0931,0.515,87.931
665,5BwQjRasNcdRPuVWKcHto2,0.563,0.703,2,-5.756,1,0.0702,0.126,0.0,0.213,0.294,94.983
666,4P7LVHDbzn7aI6wWRh5AHc,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033
667,7FDmMQnqlAH9Mr9ytG2lrc,0.578,0.909,7,-3.669,1,0.0628,0.0222,0.0,0.333,0.541,100.023
668,7fIr7lHRG565wcEHWiCXLo,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118
669,7FaJSMXBhSdsxE9Kze7BOa,0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082
670,5o8nLnwzpG2Pl7AHlqNPe5,0.598,0.821,10,-4.433,1,0.0447,0.0231,0.0,0.143,0.673,128.03
671,3NuNEOsWJKBBgL1Aaamm4L,0.499,0.815,5,-4.063,1,0.0341,0.000191,0.0,0.181,0.344,95.999
672,2VQ4UC9dNVPDLge8lr9USm,0.655,0.539,11,-10.969,0,0.514,0.858,0.0,0.659,0.904,41.173
673,2mKvEIvd912eg3FZ8WamMS,0.71,0.772,9,-4.496,0,0.103,0.203,0.0,0.853,0.789,149.829
674,3mVpbUvLXvzPH2zL0p7Q2U,0.681,0.738,11,-4.726,1,0.287,0.225,0.0,0.532,0.624,151.026
675,4RbRZYPR7Dwg8WRNn4UA8m,0.657,0.836,5,-3.399,0,0.127,0.376,0.0,0.0919,0.837,88.014
676,36cqlmc53NqlEUqPJdgUOx,0.524,0.601,8,-6.112,0,0.0404,0.663,0.0,0.114,0.598,72.048
677,67KTXqxMEyBMq3LApqCgNV,0.709,0.829,0,-5.817,1,0.245,0.0698,0.0,0.561,0.654,137.954
678,2KVf9D4Ko2gcTEIHbeM3xp,0.529,0.379,8,-16.404,0,0.817,0.857,5.34e-06,0.306,0.872,180.907
679,61gu4XQFyAfIUneEyW4EJu,0.794,0.862,8,-3.965,0,0.223,0.246,0.0,0.337,0.852,90.049
680,2J2da9welNmoeeBDLl9fUk,0.554,0.524,9,-7.248,0,0.0377,0.325,0.0,0.0964,0.253,141.932
681,14uKipECtBQCcwr8VnW5ey,0.664,0.579,2,-13.438,1,0.834,0.706,2.36e-05,0.316,0.418,78.77
682,1kJL5ouqpWRitSej8fdTor,0.724,0.728,4,-4.146,0,0.218,0.0459,5.84e-06,0.122,0.47,172.059
683,6cbW2scRULV7RnFT4u8gnA,0.571,0.732,7,-6.068,0,0.154,0.116,0.0,0.378,0.584,82.825
684,2EZSGhx8JnhjjCTk8lkPkS,0.627,0.57,6,-13.675,1,0.957,0.876,0.0,0.575,0.725,98.29
685,1cQQk3EyZsWrbIzRBz68P9,0.698,0.799,8,-4.774,0,0.282,0.0322,0.0,0.334,0.746,79.204
686,2zQE8TE5BQDJA11ggnope9,0.73,0.748,6,-4.371,0,0.152,0.0936,0.0,0.282,0.694,155.861
687,3d8LYMt3rSqipr706qumyl,0.45,0.435,0,-17.283,1,0.145,0.831,1.2e-05,0.225,0.133,121.348
688,3lRzVvMNG1QJcHlhLXM0lA,0.833,0.67,7,-7.313,1,0.194,0.046,0.0,0.0468,0.7,92.991
689,2TCrYxhFs1CTFupauXzbIm,0.348,0.636,5,-4.139,0,0.0577,0.467,0.0,0.0944,0.466,73.416
690,1JxGjonVZMfWUxorsVLYQQ,0.724,0.6,11,-12.024,0,0.4,0.636,0.0,0.133,0.731,77.549
691,4d3tiblcaqGdji7XvPGHiq,0.494,0.786,11,-4.289,1,0.284,0.165,0.0,0.783,0.594,81.175
692,7JoI4RoMUdZXBgIs7ZkhHV,0.886,0.749,8,-4.142,0,0.0966,0.185,0.0,0.0983,0.833,131.924
693,19EZKr7Kf0XWCcspyWL8Rp,0.714,0.72,2,-4.722,1,0.136,0.102,0.0,0.344,0.592,143.877
694,2NBYiYtI4v1ujkhHZBq3xw,0.774,0.672,2,-4.351,1,0.0621,0.276,1.82e-05,0.111,0.307,107.956
695,7aYNptA8eHkzOvZ9jGNI9g,0.391,0.934,9,-11.155,0,0.59,0.836,0.0,0.256,0.468,82.966
696,5uuVGnkZEFHBz8unViC3iA,0.658,0.761,0,-6.645,1,0.257,0.0531,0.0,0.216,0.843,165.543
697,5tIr2cGQsj0oeqLk2tAU0L,0.739,0.706,6,-3.461,0,0.0487,0.141,0.0,0.299,0.784,94.965
698,5o7LU3rVbvGHiLCurybKJP,0.594,0.775,6,-10.895,0,0.619,0.793,0.0,0.768,0.709,93.266
699,2wHTMZwkLbpM6LNkUBs2Xt,0.747,0.758,11,-6.289,0,0.0742,0.0568,0.0,0.331,0.56,149.776
700,6fVZ8htFHVg8eMA9k4vBaF,0.636,0.466,5,-14.896,0,0.262,0.827,0.000504,0.381,0.766,115.319
701,5W7DOVGQLTigu09afW7QMT,0.557,0.794,11,-5.698,0,0.2,0.179,0.0,0.106,0.432,91.366
702,7F5O2pMgNNjONTbdqQx9b3,0.771,0.779,7,-3.748,0,0.217,0.251,0.0,0.125,0.535,94.962
703,63fNl8H9wgFG5pUdsSXZyF,0.545,0.664,9,-5.123,0,0.28,0.193,0.0,0.0933,0.396,126.309
704,7iGX6Xdi2EnYqBqvzEVEVC,0.585,0.716,1,-6.642,0,0.0554,0.215,0.0,0.117,0.111,160.029
705,2N6a6lmyj9DytOAPiUB11R,0.738,0.641,6,-7.774,0,0.0545,0.38,0.000288,0.143,0.223,95.003
706,3HQxzXOb4p9pfpD5gP38D5,0.886,0.482,7,-9.882,1,0.175,0.396,0.0,0.115,0.568,124.956
707,62pg2fFuBb6zgU2gqJR8kP,0.568,0.531,5,-8.088,0,0.134,0.712,0.00122,0.11,0.435,148.214
708,2bEjeBM3MVspWXXbor9H32,0.776,0.487,10,-8.242,1,0.0939,0.676,0.0,0.111,0.741,148.928
709,090hDgrCGBBnex7ojpX9Fi,0.623,0.614,4,-6.494,0,0.141,0.444,0.0,0.107,0.619,140.282
710,1Sym1HsTqsa2pYKhYL1j15,0.721,0.426,0,-7.473,0,0.11,0.859,0.000216,0.111,0.451,127.083
711,4qdJeQlPfs2sKSHWUVchpi,0.456,0.678,8,-5.86,1,0.325,0.243,0.0,0.0908,0.538,177.742
712,4YV8COy6CS7PBFHw0AO4pF,0.661,0.435,4,-10.63,0,0.0351,0.22,0.0,0.133,0.342,149.927
713,7jZGELQvY3aZKaCIQVqwSY,0.762,0.436,0,-9.222,0,0.126,0.453,0.101,0.113,0.398,120.015
714,0MEZYGMSPxNwUO4nAdQRBW,0.729,0.596,6,-7.523,1,0.24,0.689,0.000181,0.065,0.781,185.984
715,1b62AO1IzcVr5SOgoguc9o,0.657,0.702,9,-7.667,0,0.0482,0.0723,0.0,0.188,0.75,145.022
716,2H4SvdfK9ret8B4cjNvrum,0.486,0.733,5,-6.741,0,0.288,0.604,0.0,0.242,0.574,160.083
717,4EbNxZ6ei9q1imUf2Hyo90,0.753,0.589,0,-7.321,1,0.223,0.214,0.00236,0.168,0.252,137.014
718,1OGhv7OFVVIKsbVD3g4MAR,0.738,0.813,10,-5.466,0,0.12,0.0803,0.0,0.114,0.387,105.951
719,6miAVDdheid0YA8WTmzNQ6,0.784,0.517,2,-8.564,1,0.382,0.767,0.0,0.101,0.387,158.107
720,2Ah0LPGczp8OKkGZOA5IC6,0.789,0.731,5,-4.726,0,0.264,0.324,0.0,0.112,0.377,123.004
721,5K42LXYdwB905rlqgDA6Qg,0.67,0.779,7,-6.761,1,0.296,0.254,1.48e-05,0.112,0.47,170.954
722,0jRnQ0qTi3BRei6p0AunAH,0.475,0.739,1,-4.346,0,0.302,0.152,1.53e-06,0.12,0.273,161.315
723,7zNGzcGEnfVld7PdlXSeSa,0.723,0.357,0,-7.796,0,0.0916,0.107,0.000192,0.0884,0.343,180.038
724,2FabnqpCzc59bbFo5kw4IF,0.747,0.639,8,-8.118,0,0.397,0.368,0.0,0.145,0.322,97.425
725,69L3B6ZuwodK4NL8bAPgJc,0.579,0.641,7,-6.688,1,0.0712,0.352,9.77e-05,0.114,0.166,100.759
726,1PFNHp3tAYKJIV48CDjf9s,0.759,0.662,11,-3.517,0,0.153,0.189,0.0,0.0954,0.762,163.087
727,6nJZQd6IaspzfdMClf5n3E,0.809,0.542,4,-7.489,1,0.0604,0.0224,0.0,0.0889,0.453,111.958
728,3asNGvJH8VPTe8Dldgrzwl,0.751,0.778,1,-4.849,1,0.153,0.423,0.0218,0.121,0.709,100.046
729,3HgvO4B5LLmdPOT2d8cSZd,0.699,0.654,11,-6.264,1,0.0383,0.054,7.08e-06,0.095,0.319,100.037
730,2vGR2udwxxgDzH1nRkIAAa,0.702,0.789,9,-4.433,0,0.0749,0.247,0.0,0.104,0.541,100.025
731,2SfZSFF9VgVbxlOZ29ftWq,0.718,0.509,7,-5.266,1,0.0707,0.257,0.0,0.112,0.248,138.047
732,0AuHNbrjlxINOatDfAGNFT,0.81,0.732,7,-3.203,0,0.16,0.0415,0.000832,0.0866,0.935,114.124
733,3FAjcxd3qDrSh0F8bG4CWX,0.734,0.782,0,-4.768,0,0.0509,0.394,0.0,0.218,0.855,91.981
734,1IvqINnta0cvhDSbee1NL6,0.354,0.28,0,-11.643,1,0.034,0.904,0.0,0.106,0.0908,143.811
735,5HumiXK8HoIZ7hw5XgaU55,0.775,0.67,11,-4.159,0,0.0846,0.0877,6.54e-05,0.102,0.358,94.973
736,1TDK9S6hdeosQttCdmBej1,0.537,0.83,9,-2.418,0,0.302,0.565,3.52e-06,0.111,0.583,132.685
737,4RWJpQwgeL2mU6XfX5XZoe,0.342,0.58,11,-5.929,0,0.0476,0.484,0.0,0.105,0.351,123.909
738,67zLByRJnWEBgInykFoV5D,0.561,0.823,8,-6.81,1,0.034,0.000159,0.000506,0.154,0.161,92.0
739,4vc0pPTHqWIErEs8juvlyv,0.414,0.605,1,-8.439,1,0.0987,0.00131,2.34e-06,0.148,0.299,199.767
740,25VQoiuyc0HkC5FQTj1a8G,0.365,0.541,7,-7.489,1,0.0304,0.0419,2.25e-06,0.281,0.329,86.041
741,3ZimQXLwfwW5YZpQmPTwLb,0.708,0.556,8,-9.086,1,0.0324,0.00675,0.000211,0.212,0.455,115.563
742,18YfNtWErYNTNFjNutH6vD,0.631,0.654,0,-9.674,1,0.113,0.247,0.0,0.107,0.412,82.007
743,0ZgU5iu6Hzw8eqHkO18cEH,0.536,0.712,4,-8.568,0,0.0692,0.0151,0.0,0.0476,0.304,157.558
744,4uUG2s17XL9OREgUk6KPJ8,0.493,0.62,5,-5.601,0,0.0329,0.201,2.15e-06,0.129,0.234,79.912
745,3Lpx3d5f0FXuCbbS5wThgR,0.537,0.583,5,-7.003,0,0.0271,0.00304,0.0,0.103,0.105,89.962
746,63OIFPBiscPdinuQQ70Lxy,0.504,0.3,7,-11.98,1,0.115,0.745,0.0,0.118,0.448,179.487
747,5gBkgupFicGzDUS6y9WqOo,0.397,0.294,2,-11.482,1,0.0386,0.713,0.0,0.116,0.426,170.569
748,0ccUrj1mliFnR8R8VxCmKO,0.445,0.64,6,-5.436,1,0.047,0.0454,0.0,0.119,0.62,125.718
