,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
46,2Mfv5HaqnI18Q9JRv9hqnn,https://open.spotify.com/track/2Mfv5HaqnI18Q9JRv9hqnn,Halsey,0.708,0.661,0.0,-6.543,0.0,0.0546,0.0396,0.000244,0.113,0.317,102.046
47,1ed6Wdjk7gkxI2lIYjAoJ2,https://open.spotify.com/track/1ed6Wdjk7gkxI2lIYjAoJ2,Halsey,0.642,0.317,9.0,-9.325,1.0,0.155,0.935,0.0,0.207,0.617,150.152
48,45bE4HXI0AwGZXfZtMp8JR,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,Tate McRae,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148
49,2LiDZmGERLzjrtBTCofj2G,https://open.spotify.com/track/2LiDZmGERLzjrtBTCofj2G,Glass Animals,0.253,0.352,8.0,-11.509,1.0,0.0357,0.883,0.00191,0.0668,0.099,141.97
50,40rOlDoGejXXF4B0BYsjx8,https://open.spotify.com/track/40rOlDoGejXXF4B0BYsjx8,Glass Animals,0.845,0.583,9.0,-5.948,0.0,0.0773,0.114,0.000536,0.1,0.842,149.941
51,7jPN8R29pCxozomUtdlC7z,https://open.spotify.com/track/7jPN8R29pCxozomUtdlC7z,Glass Animals,0.0,0.138,10.0,-23.307,0.0,0.0,0.964,0.0,0.0,0.0,0.0
52,0r9OkYadpBgYA2bkkrRSsI,https://open.spotify.com/track/0r9OkYadpBgYA2bkkrRSsI,Glass Animals,0.705,0.487,0.0,-9.456,0.0,0.0587,0.0837,0.028,0.303,0.34,88.616
53,1cbAduwGVFsurbwDe57Uho,https://open.spotify.com/track/1cbAduwGVFsurbwDe57Uho,Glass Animals,0.0,0.226,5.0,-21.272,1.0,0.0,0.936,0.0254,0.676,0.0,0.0
54,0RZLmpEzGR2NHite6rvS5H,https://open.spotify.com/track/0RZLmpEzGR2NHite6rvS5H,Glass Animals,0.903,0.529,8.0,-9.901,1.0,0.0623,0.105,0.00255,0.138,0.353,100.977
55,2MA6YoaFF7fnWqkuOAWjUg,https://open.spotify.com/track/2MA6YoaFF7fnWqkuOAWjUg,Glass Animals,0.715,0.438,8.0,-9.874,0.0,0.0575,0.12,0.000139,0.107,0.418,128.905
56,7MAaZgT2QNnITEwOMQq9Ac,https://open.spotify.com/track/7MAaZgT2QNnITEwOMQq9Ac,Glass Animals,0.553,0.354,4.0,-15.02,1.0,0.0489,0.976,0.674,0.305,0.298,87.814
57,0bx6v84HtmEYFRBAOvDTgk,https://open.spotify.com/track/0bx6v84HtmEYFRBAOvDTgk,Glass Animals,0.851,0.663,7.0,-7.168,1.0,0.0532,0.0167,0.363,0.103,0.605,108.004
58,7s0FCUlKnSFjFPzcIJmkwo,https://open.spotify.com/track/7s0FCUlKnSFjFPzcIJmkwo,Glass Animals,0.649,0.553,11.0,-7.139,0.0,0.034,0.194,0.000553,0.178,0.322,149.004
59,7jbDqjzkpjfUytnqG6zxO3,https://open.spotify.com/track/7jbDqjzkpjfUytnqG6zxO3,Glass Animals,0.394,0.278,1.0,-13.28,0.0,0.033,0.598,0.169,0.0689,0.121,106.989
60,5GWdbUP56UBrpkkWpitLTG,https://open.spotify.com/track/5GWdbUP56UBrpkkWpitLTG,Glass Animals,0.397,0.275,0.0,-13.43,1.0,0.0363,0.0438,0.156,0.437,0.122,119.86
61,26E2fb3lp8MUEHq1WagF5f,https://open.spotify.com/track/26E2fb3lp8MUEHq1WagF5f,Glass Animals,0.657,0.357,9.0,-10.922,0.0,0.0699,0.708,8.28e-06,0.0803,0.336,114.994
62,3USxtqRwSYz57Ewm6wWRMp,https://open.spotify.com/track/3USxtqRwSYz57Ewm6wWRMp,Glass Animals,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87
63,2FmYw5jOjsj5dHZdWK0vXq,https://open.spotify.com/track/2FmYw5jOjsj5dHZdWK0vXq,Glass Animals,0.407,0.039,2.0,-23.676,1.0,0.0518,0.987,0.000638,0.0341,0.367,110.774
64,1yOc6FBOVD6zBwOMxiSEEv,https://open.spotify.com/track/1yOc6FBOVD6zBwOMxiSEEv,Glass Animals,0.289,0.307,4.0,-16.036,1.0,0.0452,0.854,0.275,0.255,0.0477,96.516
65,3hxIUxnT27p5WcmjGUXNwx,https://open.spotify.com/track/3hxIUxnT27p5WcmjGUXNwx,Hotel Ugly,0.485,0.409,9.0,-10.711,0.0,0.101,0.325,0.0,0.103,0.376,138.419
66,3cWmqvMwVQKDigWLSZ3w9h,https://open.spotify.com/track/3cWmqvMwVQKDigWLSZ3w9h,Playboi Carti,0.773,0.612,8.0,-5.73,1.0,0.232,0.0398,0.0,0.142,0.381,149.999
67,0F13K9dwYH2zpTWiR8d628,https://open.spotify.com/track/0F13K9dwYH2zpTWiR8d628,Playboi Carti,0.693,0.434,4.0,-8.786,0.0,0.385,0.204,0.0,0.277,0.542,147.066
68,2lLG56qpLP3UbcLuzMvkWX,https://open.spotify.com/track/2lLG56qpLP3UbcLuzMvkWX,Playboi Carti,0.856,0.57,9.0,-4.486,1.0,0.286,0.00637,0.0,0.0984,0.155,154.967
69,4CYTQpr2jc4uBScYvpEK2w,https://open.spotify.com/track/4CYTQpr2jc4uBScYvpEK2w,Playboi Carti,0.923,0.562,1.0,-7.357,1.0,0.304,0.0213,0.0,0.0726,0.499,144.067
70,0cgD36xPIJBdKUNJRHYDgP,https://open.spotify.com/track/0cgD36xPIJBdKUNJRHYDgP,Playboi Carti,0.87,0.461,1.0,-5.786,1.0,0.201,0.00456,0.0,0.11,0.485,144.053
71,7zLMYtNJcabv4h4wBnjNQI,https://open.spotify.com/track/7zLMYtNJcabv4h4wBnjNQI,Playboi Carti,0.657,0.604,0.0,-6.045,1.0,0.0374,0.0213,0.0,0.156,0.122,73.933
72,1eMNW1HQjF1dbb4GtnmpaX,https://open.spotify.com/track/1eMNW1HQjF1dbb4GtnmpaX,Playboi Carti,0.885,0.661,4.0,-5.062,0.0,0.141,0.165,0.0,0.334,0.436,140.028
73,6i6whmV36EJmxs5zFahMrb,https://open.spotify.com/track/6i6whmV36EJmxs5zFahMrb,Playboi Carti,0.719,0.852,0.0,-5.232,1.0,0.149,0.024,0.0,0.123,0.432,151.867
74,4txKMpsSfZRV6durPuHVq0,https://open.spotify.com/track/4txKMpsSfZRV6durPuHVq0,Playboi Carti,0.819,0.638,10.0,-4.831,0.0,0.226,0.031,0.000116,0.152,0.167,150.993
75,5uYqmEN6TAAE8ss8YmprNV,https://open.spotify.com/track/5uYqmEN6TAAE8ss8YmprNV,Playboi Carti,0.437,0.671,1.0,-4.985,1.0,0.122,0.00124,9.87e-06,0.136,0.0936,197.192
76,15JRvf02KKGHKgC31jrpuh,https://open.spotify.com/track/15JRvf02KKGHKgC31jrpuh,Playboi Carti,0.764,0.512,1.0,-6.814,1.0,0.3,0.00158,0.0,0.0899,0.586,81.541
77,4CzhtKifG867Lu5DNQVBSA,https://open.spotify.com/track/4CzhtKifG867Lu5DNQVBSA,Playboi Carti,0.642,0.69,11.0,-5.101,1.0,0.261,0.00599,1.3e-06,0.322,0.641,164.075
78,7ejepEh5DJ79YI6owGRfkk,https://open.spotify.com/track/7ejepEh5DJ79YI6owGRfkk,Playboi Carti,0.888,0.833,6.0,-6.546,0.0,0.0737,0.0631,0.0,0.106,0.948,130.054
79,78YTl0P96kBCBXUSzKoqAm,https://open.spotify.com/track/78YTl0P96kBCBXUSzKoqAm,Playboi Carti,0.705,0.752,7.0,-6.87,1.0,0.095,0.0283,0.0,0.299,0.305,142.051
80,5fSZXFOZfPVW9gvnnG4ZVW,https://open.spotify.com/track/5fSZXFOZfPVW9gvnnG4ZVW,Playboi Carti,0.699,0.408,10.0,-7.916,0.0,0.352,0.0145,0.00155,0.123,0.139,76.444
81,3dl8bSF08LQfCf4T6CCksf,https://open.spotify.com/track/3dl8bSF08LQfCf4T6CCksf,Playboi Carti,0.598,0.476,0.0,-3.673,1.0,0.0333,0.00584,0.0,0.265,0.0545,150.078
82,2iqHcRoOfLl1fXCf1bGO0J,https://open.spotify.com/track/2iqHcRoOfLl1fXCf1bGO0J,Playboi Carti,0.691,0.756,8.0,-5.638,0.0,0.352,0.0117,0.0,0.257,0.396,144.188
83,1Bg2CNZw6S4e9cGWPmi0uI,https://open.spotify.com/track/1Bg2CNZw6S4e9cGWPmi0uI,Playboi Carti,0.891,0.628,1.0,-6.35,1.0,0.105,0.000674,0.0,0.119,0.04,131.06
84,29TPjc8wxfz4XMn21O7VsZ,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ,Playboi Carti,0.785,0.903,2.0,-4.184,1.0,0.21,0.258,0.0,0.169,0.565,139.98
85,08dz3ygXyFur6bL7Au8u8J,https://open.spotify.com/track/08dz3ygXyFur6bL7Au8u8J,Playboi Carti,0.622,0.946,7.0,-3.593,0.0,0.0534,0.044,0.0,0.0838,0.336,130.07
86,1BpKJw4RZxaFB88NE5uxXf,https://open.spotify.com/track/1BpKJw4RZxaFB88NE5uxXf,Playboi Carti,0.684,0.693,4.0,-6.651,0.0,0.0339,0.00534,0.0,0.506,0.108,134.988
87,7rbalRuIx7sIXFHYTphE0n,https://open.spotify.com/track/7rbalRuIx7sIXFHYTphE0n,Playboi Carti,0.759,0.67,1.0,-5.188,0.0,0.0589,0.00471,0.0,0.0889,0.418,148.938
88,03rcC8SVxCa9UdY5qgkITe,https://open.spotify.com/track/03rcC8SVxCa9UdY5qgkITe,Playboi Carti,0.815,0.762,2.0,-5.045,1.0,0.219,0.00821,0.0,0.337,0.317,140.092
89,1xVVYE1ahLotRpppJViVzs,https://open.spotify.com/track/1xVVYE1ahLotRpppJViVzs,Playboi Carti,0.733,0.703,11.0,-6.451,1.0,0.0906,0.205,1.62e-05,0.158,0.0966,141.047
90,3mC8VlVBwdVxCTq4cYZr64,https://open.spotify.com/track/3mC8VlVBwdVxCTq4cYZr64,Dua Lipa,0.875,0.813,7.0,-4.502,1.0,0.0579,0.00618,0.0,0.321,0.859,114.993
91,1AVtceapuF36oZqI9gzp0o,https://open.spotify.com/track/1AVtceapuF36oZqI9gzp0o,Dua Lipa,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95
92,4GE0As8SVSjCMVYkRaaWwJ,https://open.spotify.com/track/4GE0As8SVSjCMVYkRaaWwJ,Dua Lipa,0.469,0.785,5.0,-4.015,0.0,0.0664,0.133,1.55e-06,0.0931,0.79,89.719
93,7toYVidBIpAmM8Ife3LGrP,https://open.spotify.com/track/7toYVidBIpAmM8Ife3LGrP,Dua Lipa,0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.967
94,1dI77VhaLcQSgQLSnIs03D,https://open.spotify.com/track/1dI77VhaLcQSgQLSnIs03D,Dua Lipa,0.695,0.884,6.0,-2.278,0.0,0.0753,0.0561,0.0,0.213,0.914,103.014
95,5Pc594FhDA2Fa2prE75GT0,https://open.spotify.com/track/5Pc594FhDA2Fa2prE75GT0,Dua Lipa,0.906,0.474,1.0,-6.124,1.0,0.194,0.0311,5.5e-06,0.286,0.656,106.976
96,2MUKw7zEirXqdZZ3xC4hOf,https://open.spotify.com/track/2MUKw7zEirXqdZZ3xC4hOf,Dua Lipa,0.627,0.69,10.0,-5.396,0.0,0.139,0.033,0.0,0.0742,0.627,122.053
97,1imMjt1YGNebtrtTAprKV7,https://open.spotify.com/track/1imMjt1YGNebtrtTAprKV7,Dua Lipa,0.659,0.667,11.0,-4.668,0.0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982
98,59CrwNtNqzOmODXRxwaknc,https://open.spotify.com/track/59CrwNtNqzOmODXRxwaknc,Dua Lipa,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011
99,5idsEzxjeekla54j0jHYUE,https://open.spotify.com/track/5idsEzxjeekla54j0jHYUE,Dua Lipa,0.68,0.701,5.0,-5.001,1.0,0.0917,0.138,0.000191,0.168,0.649,94.06
100,2F5nK70URbVjwao6lRwX0P,https://open.spotify.com/track/2F5nK70URbVjwao6lRwX0P,Dua Lipa,0.768,0.486,3.0,-5.954,1.0,0.0353,0.408,0.0,0.098,0.519,125.021
101,5nujrmhLynf4yMoMtj8AQF,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Dua Lipa,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977
102,3F1P0QzdXtBz0MXy7KIO5w,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w,Dua Lipa,0.868,0.693,6.0,-7.052,0.0,0.181,0.0597,0.00399,0.106,0.396,114.999
103,3ko9jEHNt4O5fjKN65ULJp,https://open.spotify.com/track/3ko9jEHNt4O5fjKN65ULJp,Ariana Grande,0.499,0.462,0.0,-5.308,1.0,0.0312,0.801,0.0,0.0946,0.599,127.698
104,6Im9k8u9iIzKMrmV7BWtlF,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978
105,5GkQIP5mWPi4KZLLXeuFTT,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT,Ariana Grande,0.789,0.742,10.0,-5.664,0.0,0.0652,0.0681,0.0,0.166,0.661,116.965
106,7Dx9Z6Aon1qPS2N0rHSWTe,https://open.spotify.com/track/7Dx9Z6Aon1qPS2N0rHSWTe,Ariana Grande,0.719,0.607,8.0,-5.156,1.0,0.165,0.08,0.0,0.125,0.464,128.006
107,7E1jVNoWuemqUryI4FxsVD,https://open.spotify.com/track/7E1jVNoWuemqUryI4FxsVD,Ariana Grande,0.411,0.522,0.0,-7.295,1.0,0.0981,0.519,0.0,0.398,0.382,88.332
108,2IKJtXeR5UsaUjZB46fTOK,https://open.spotify.com/track/2IKJtXeR5UsaUjZB46fTOK,Ariana Grande,0.739,0.516,0.0,-7.154,1.0,0.0539,0.67,0.0,0.151,0.434,120.109
109,14gkWVFMwdxBMyqBw1wmIg,https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,Ariana Grande,0.552,0.599,1.0,-5.75,0.0,0.0404,0.0703,0.0,0.0986,0.0916,161.884
110,6u7gmPOz7pzzaeR9xSBpsR,https://open.spotify.com/track/6u7gmPOz7pzzaeR9xSBpsR,Ariana Grande,0.686,0.526,0.0,-6.842,1.0,0.0374,0.0815,7.75e-06,0.144,0.372,92.013
111,0sci7ppTZFm4mjcH3nu8yO,https://open.spotify.com/track/0sci7ppTZFm4mjcH3nu8yO,Ariana Grande,0.772,0.506,6.0,-6.558,0.0,0.139,0.0814,1.1e-05,0.182,0.456,127.894
112,1whfVLMKWqAX3uk97VXsNN,https://open.spotify.com/track/1whfVLMKWqAX3uk97VXsNN,Ariana Grande,0.688,0.455,11.0,-8.632,0.0,0.199,0.186,0.0,0.0794,0.557,87.865
113,6NYtLvyThMT0oALFdJFdzq,https://open.spotify.com/track/6NYtLvyThMT0oALFdJFdzq,Ariana Grande,0.688,0.573,10.0,-5.03,0.0,0.208,0.0686,0.0,0.0749,0.553,110.034
114,35mvY5S1H3J2QZyna3TFe0,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Ariana Grande,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015
115,0q85C1JiECyYIQthz1posA,https://open.spotify.com/track/0q85C1JiECyYIQthz1posA,Ariana Grande,0.624,0.672,0.0,-5.334,1.0,0.106,0.0967,0.0,0.155,0.26,159.852
116,3UoULw70kMsiVXxW0L3A33,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,Ariana Grande,0.487,0.534,0.0,-5.664,0.0,0.0555,0.36,0.0,0.1,0.173,131.798
117,0Jlcvv8IykzHaSmj49uNW8,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,Taylor Swift,0.777,0.357,0.0,-6.942,1.0,0.0522,0.757,7.28e-06,0.108,0.172,139.883
118,4R2kfaDFhslZEMJqAFNpdd,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033
119,2Eeur20xVqfUoM3Q7EFPFt,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,Taylor Swift,0.686,0.662,7.0,-8.505,1.0,0.0413,0.467,0.0023,0.109,0.706,147.922
120,4pvb0WLRcMtbPGmtejJJ6y,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,Taylor Swift,0.298,0.38,6.0,-8.426,1.0,0.0287,0.778,5.62e-05,0.11,0.152,75.602
121,1MgV7FIyNxIG7WzMRJV5HC,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,0.456,0.263,0.0,-10.63,1.0,0.0332,0.806,0.0,0.0749,0.111,129.86
122,0ZNU020wNYvgW84iljPkPP,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,Taylor Swift,0.553,0.413,2.0,-10.037,1.0,0.0334,0.687,2.33e-06,0.0594,0.379,110.107
123,6KJqZcs9XDgVck7Lg9QOTC,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,Taylor Swift,0.596,0.488,4.0,-10.769,1.0,0.0274,0.9,2.7e-05,0.091,0.415,94.926
