,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
21,2wSTnntOPRi7aQneobFtU4,https://open.spotify.com/track/2wSTnntOPRi7aQneobFtU4,SZA,0.848,0.512,3.0,-7.72,0.0,0.102,0.228,0.00232,0.0879,0.572,120.009
22,0xaFw2zDYf1rIJWl2dXiSF,https://open.spotify.com/track/0xaFw2zDYf1rIJWl2dXiSF,SZA,0.665,0.59,9.0,-7.608,1.0,0.161,0.763,0.0132,0.147,0.216,77.559
23,2aJnyNu4PQxQ2lyj5boiMG,https://open.spotify.com/track/2aJnyNu4PQxQ2lyj5boiMG,SZA,0.533,0.417,7.0,-8.665,0.0,0.148,0.514,0.0,0.114,0.376,106.534
24,4PMqSO5qyjpvzhlLI5GnID,https://open.spotify.com/track/4PMqSO5qyjpvzhlLI5GnID,SZA,0.461,0.651,1.0,-8.81,0.0,0.0568,0.418,1.26e-05,0.782,0.383,121.07
25,5IcP1PPnleZ2kuwKDyfNC5,https://open.spotify.com/track/5IcP1PPnleZ2kuwKDyfNC5,SZA,0.668,0.769,9.0,-5.25,1.0,0.218,0.366,0.0,0.0861,0.469,79.852
26,3LtpKP5abr2qqjunvjlX5i,https://open.spotify.com/track/3LtpKP5abr2qqjunvjlX5i,Central Cee,0.911,0.573,6.0,-7.43,1.0,0.288,0.38,0.0,0.403,0.972,140.04
27,4xF4ZBGPZKxECeDFrqSAG4,https://open.spotify.com/track/4xF4ZBGPZKxECeDFrqSAG4,Øneheart,0.466,0.0918,10.0,-26.813,1.0,0.0269,0.929,0.803,0.439,0.0841,95.014
28,1xK59OXxi2TAAAbmZK0kBL,https://open.spotify.com/track/1xK59OXxi2TAAAbmZK0kBL,d4vd,0.571,0.544,6.0,-10.613,1.0,0.0299,0.453,0.00805,0.322,0.216,132.052
29,26b3oVLrRUaaybJulow9kz,https://open.spotify.com/track/26b3oVLrRUaaybJulow9kz,Libianca,0.573,0.422,10.0,-7.621,0.0,0.0678,0.551,1.31e-05,0.102,0.693,124.357
30,4LRPiXqCikLlN15c3yImP7,https://open.spotify.com/track/4LRPiXqCikLlN15c3yImP7,Harry Styles,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93
31,0WtM2NBVQNNJLh6scP13H8,https://open.spotify.com/track/0WtM2NBVQNNJLh6scP13H8,Rema,0.801,0.806,11.0,-5.206,1.0,0.0381,0.382,0.000669,0.114,0.802,106.999
32,76OGwb5RA9h4FxQPT33ekc,https://open.spotify.com/track/76OGwb5RA9h4FxQPT33ekc,Rosa Linn,0.565,0.636,0.0,-8.198,1.0,0.0638,0.107,9.9e-06,0.447,0.525,170.01
33,3r8RuvgbX9s7ammBn07D3W,https://open.spotify.com/track/3r8RuvgbX9s7ammBn07D3W,NewJeans,0.814,0.641,6.0,-5.957,0.0,0.111,0.027,0.0,0.0993,0.183,133.854
34,1ei3hzQmrgealgRKFxIcWn,https://open.spotify.com/track/1ei3hzQmrgealgRKFxIcWn,Benson Boone,0.362,0.54,10.0,-6.031,1.0,0.0528,0.338,0.0,0.139,0.3,78.007
35,5ww2BF9slyYgNOk37BlC4u,https://open.spotify.com/track/5ww2BF9slyYgNOk37BlC4u,Manuel Turizo,0.835,0.679,7.0,-5.329,0.0,0.0364,0.583,1.98e-06,0.218,0.85,124.98
36,1bDbXMyjaUIooNwFE9wn0N,https://open.spotify.com/track/1bDbXMyjaUIooNwFE9wn0N,Drake,0.561,0.52,11.0,-9.342,0.0,0.244,0.0503,1.86e-06,0.355,0.424,153.15
37,46s57QULU02Voy0Kup6UEb,https://open.spotify.com/track/46s57QULU02Voy0Kup6UEb,Drake,0.908,0.546,8.0,-10.491,0.0,0.323,0.0127,0.0,0.0707,0.225,131.016
38,34tz0eDhGuFErIuW3q4mPX,https://open.spotify.com/track/34tz0eDhGuFErIuW3q4mPX,Drake,0.841,0.358,9.0,-8.368,1.0,0.591,0.0201,0.0,0.39,0.329,158.014
39,0wshkEEcJUQU33RSRBb5dv,https://open.spotify.com/track/0wshkEEcJUQU33RSRBb5dv,Drake,0.849,0.433,5.0,-8.434,0.0,0.316,0.0407,0.0,0.388,0.395,142.11
40,7l2nxyx7IkBX5orhkALg0V,https://open.spotify.com/track/7l2nxyx7IkBX5orhkALg0V,Drake,0.934,0.614,5.0,-7.384,1.0,0.198,0.00274,0.0,0.123,0.616,144.045
41,2ZL7WZcjuYKi1KUDtp4kCC,https://open.spotify.com/track/2ZL7WZcjuYKi1KUDtp4kCC,Drake,0.773,0.701,7.0,-6.386,1.0,0.0512,0.01,0.0,0.163,0.203,129.963
42,0sSRLXxknVTQDStgU1NqpY,https://open.spotify.com/track/0sSRLXxknVTQDStgU1NqpY,Drake,0.501,0.403,6.0,-11.106,0.0,0.119,0.234,0.0,0.267,0.111,118.352
43,4Flfb4fGscN9kXPOduQLrv,https://open.spotify.com/track/4Flfb4fGscN9kXPOduQLrv,Drake,0.746,0.517,10.0,-7.582,0.0,0.327,0.0782,0.0,0.137,0.609,88.987
44,7GeTsDIc5ykNB6lORO6Cee,https://open.spotify.com/track/7GeTsDIc5ykNB6lORO6Cee,Drake,0.734,0.605,1.0,-8.476,1.0,0.0699,0.0102,0.0,0.317,0.252,103.976
45,2KLwPaRDOB87XOYAT2fgxh,https://open.spotify.com/track/2KLwPaRDOB87XOYAT2fgxh,Drake,0.749,0.63,4.0,-6.652,0.0,0.116,0.0623,0.0,0.353,0.445,122.03
46,45pUWUeEWGoSdH6UF162G8,https://open.spotify.com/track/45pUWUeEWGoSdH6UF162G8,Drake,0.642,0.533,2.0,-7.45,1.0,0.266,0.0104,0.000108,0.251,0.112,120.041
47,410TZrK18uRjtsTunG14cl,https://open.spotify.com/track/410TZrK18uRjtsTunG14cl,Drake,0.466,0.703,4.0,-5.774,0.0,0.393,0.18,0.0,0.422,0.25,76.815
48,2ZlABhxMMa43COmZ97kKsJ,https://open.spotify.com/track/2ZlABhxMMa43COmZ97kKsJ,Drake,0.799,0.575,6.0,-6.257,0.0,0.282,0.221,0.0,0.196,0.319,99.026
49,29YW2xXlo6Pc6M0SBTCXYN,https://open.spotify.com/track/29YW2xXlo6Pc6M0SBTCXYN,Drake,0.704,0.504,1.0,-6.749,1.0,0.223,0.0405,0.000422,0.139,0.0713,82.537
50,1MTXYvJ9TSqg9x6WPCDx2n,https://open.spotify.com/track/1MTXYvJ9TSqg9x6WPCDx2n,Drake,0.475,0.692,1.0,-8.327,1.0,0.398,0.0533,6.49e-06,0.18,0.241,181.167
51,31bsuKDOzFGzBAoXxtnAJm,https://open.spotify.com/track/31bsuKDOzFGzBAoXxtnAJm,Drake,0.385,0.34,7.0,-11.754,1.0,0.051,0.499,1.2e-05,0.196,0.0398,83.947
52,2tTmW7RDtMQtBk7m2rYeSw,https://open.spotify.com/track/2tTmW7RDtMQtBk7m2rYeSw,Bizarrap,0.621,0.782,2.0,-5.548,1.0,0.044,0.0125,0.033,0.23,0.55,128.033
53,5jQI2r1RdgtuT8S3iG8zFC,https://open.spotify.com/track/5jQI2r1RdgtuT8S3iG8zFC,Taylor Swift,0.733,0.436,10.0,-10.489,1.0,0.08,0.258,0.000573,0.157,0.0976,96.985
54,3eX0NZfLtGzoLUxPNvRfqm,https://open.spotify.com/track/3eX0NZfLtGzoLUxPNvRfqm,Taylor Swift,0.637,0.398,7.0,-8.294,1.0,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075
55,0V3wPSX9ygBnCm8psDIegu,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu,Taylor Swift,0.637,0.643,4.0,-6.571,1.0,0.0519,0.13,1.8e-06,0.142,0.533,97.008
56,1wtOxkiel43cVs0Yux5Q4h,https://open.spotify.com/track/1wtOxkiel43cVs0Yux5Q4h,Taylor Swift,0.663,0.319,9.0,-13.481,1.0,0.0375,0.69,0.000993,0.117,0.193,109.957
57,4D7BCuvgdJlYvlX5WlN54t,https://open.spotify.com/track/4D7BCuvgdJlYvlX5WlN54t,Taylor Swift,0.696,0.396,2.0,-10.289,1.0,0.0656,0.401,5.2e-06,0.125,0.38,120.041
58,3rWDp9tBPQR9z6U5YyRSK4,https://open.spotify.com/track/3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,0.643,0.363,0.0,-11.738,1.0,0.0767,0.69,5.17e-05,0.115,0.23,139.865
59,0heeNYlwOGuUSe7TgUD27B,https://open.spotify.com/track/0heeNYlwOGuUSe7TgUD27B,Taylor Swift,0.751,0.502,7.0,-8.763,1.0,0.167,0.2,0.0,0.296,0.106,108.943
60,1xwAWUI6Dj0WGC3KiUPN0O,https://open.spotify.com/track/1xwAWUI6Dj0WGC3KiUPN0O,Taylor Swift,0.798,0.277,4.0,-11.096,0.0,0.39,0.173,5.25e-05,0.121,0.163,79.846
61,3qoftcUZaUOncvIYjFSPdE,https://open.spotify.com/track/3qoftcUZaUOncvIYjFSPdE,Taylor Swift,0.696,0.559,7.0,-9.19,1.0,0.0693,0.0618,5.58e-05,0.0887,0.433,163.999
62,0A1JLUlkZkp2EFrosoNQi0,https://open.spotify.com/track/0A1JLUlkZkp2EFrosoNQi0,Taylor Swift,0.406,0.306,0.0,-15.48,1.0,0.0517,0.785,0.488,0.122,0.122,110.014
63,7KokYm8cMIXCsGVmUvKtqf,https://open.spotify.com/track/7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,0.642,0.62,8.0,-7.091,1.0,0.0666,0.0734,0.0,0.483,0.0969,90.02
64,0wavGRldH0AWyu2zvTz8zb,https://open.spotify.com/track/0wavGRldH0AWyu2zvTz8zb,Taylor Swift,0.337,0.156,0.0,-14.919,1.0,0.0518,0.964,7.72e-05,0.115,0.39,176.655
65,7FmYn9e7KHMXcxqGSj9LjH,https://open.spotify.com/track/7FmYn9e7KHMXcxqGSj9LjH,Taylor Swift,0.662,0.357,4.0,-14.064,1.0,0.154,0.553,0.00129,0.0837,0.124,125.966
66,6Xom58OOXk2SoU711L2IXO,https://open.spotify.com/track/6Xom58OOXk2SoU711L2IXO,Bad Bunny,0.804,0.674,5.0,-5.453,0.0,0.0333,0.294,1.18e-06,0.115,0.292,99.968
67,1dm6z1fWB0cErMszU25dy2,https://open.spotify.com/track/1dm6z1fWB0cErMszU25dy2,Bad Bunny,0.564,0.903,5.0,-3.221,1.0,0.307,0.356,0.0,0.175,0.607,78.293
68,6Sq7ltF9Qa7SNFBsV5Cogx,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,Bad Bunny,0.911,0.712,1.0,-5.105,0.0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005
69,1IHWl5LamUGEuP4ozKQSXZ,https://open.spotify.com/track/1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,0.65,0.715,5.0,-5.198,0.0,0.253,0.0993,0.000291,0.126,0.187,106.672
70,5CzixCxDkRXX9mScCmah8O,https://open.spotify.com/track/5CzixCxDkRXX9mScCmah8O,Bad Bunny,0.787,0.546,0.0,-7.094,0.0,0.0532,0.305,4.55e-05,0.122,0.222,93.05
71,5kVZxyMY1gfdCLiChsfjn1,https://open.spotify.com/track/5kVZxyMY1gfdCLiChsfjn1,Bad Bunny,0.872,0.588,0.0,-6.276,1.0,0.0492,0.275,0.0,0.17,0.93,142.004
72,41oY4WCTj5kccfesTVFnvN,https://open.spotify.com/track/41oY4WCTj5kccfesTVFnvN,Bad Bunny,0.795,0.684,11.0,-3.971,0.0,0.0419,0.0225,0.0,0.658,0.419,114.011
73,31i56LZnwE6uSu3exoHjtB,https://open.spotify.com/track/31i56LZnwE6uSu3exoHjtB,Bad Bunny,0.876,0.498,10.0,-7.511,1.0,0.0478,0.0706,0.0,0.143,0.428,122.016
74,1797zYiX4cKosMH836X9Gt,https://open.spotify.com/track/1797zYiX4cKosMH836X9Gt,Bad Bunny,0.663,0.786,11.0,-3.51,0.0,0.195,0.229,0.0,0.219,0.579,196.12
75,5Eax0qFko2dh7Rl2lYs3bx,https://open.spotify.com/track/5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,0.801,0.475,7.0,-8.797,0.0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047
76,4tYFy8ALRjIZvnvSLw5lxN,https://open.spotify.com/track/4tYFy8ALRjIZvnvSLw5lxN,Bad Bunny,0.829,0.799,9.0,-5.389,1.0,0.0897,0.0151,0.000543,0.242,0.471,97.013
77,2uflssWlCaJ6CbTMOsUpNI,https://open.spotify.com/track/2uflssWlCaJ6CbTMOsUpNI,Bad Bunny,0.861,0.645,6.0,-6.96,0.0,0.0743,0.423,0.000592,0.349,0.668,121.391
78,2NMjggapJcXXM7WccGEBUO,https://open.spotify.com/track/2NMjggapJcXXM7WccGEBUO,Bad Bunny,0.81,0.789,8.0,-5.08,1.0,0.0846,0.191,1.08e-05,0.467,0.77,105.009
79,3k3NWokhRRkEPhCzPmV8TW,https://open.spotify.com/track/3k3NWokhRRkEPhCzPmV8TW,Bad Bunny,0.647,0.686,3.0,-5.745,0.0,0.0413,0.08,1.34e-06,0.528,0.268,79.928
80,4d4ZXH4dr5bYfgErHiZCX2,https://open.spotify.com/track/4d4ZXH4dr5bYfgErHiZCX2,Bad Bunny,0.817,0.67,1.0,-6.534,1.0,0.0506,0.123,1.92e-06,0.128,0.495,130.058
81,0UvZcEfpzVyx47QsRbjyBz,https://open.spotify.com/track/0UvZcEfpzVyx47QsRbjyBz,Bad Bunny,0.629,0.698,8.0,-4.485,1.0,0.308,0.0509,0.00166,0.0909,0.599,117.765
82,0E0DRHf5PfMeor0ZCwB3oT,https://open.spotify.com/track/0E0DRHf5PfMeor0ZCwB3oT,Bad Bunny,0.777,0.595,2.0,-6.79,1.0,0.0375,0.59,0.00139,0.0669,0.546,108.02
83,6VrQTLzzuyGIYjUDe4kAZk,https://open.spotify.com/track/6VrQTLzzuyGIYjUDe4kAZk,Bad Bunny,0.839,0.69,11.0,-4.464,1.0,0.0615,0.207,8.33e-06,0.176,0.744,151.991
84,44XjoNvtwevktFKjvVe1vH,https://open.spotify.com/track/44XjoNvtwevktFKjvVe1vH,Bad Bunny,0.797,0.616,1.0,-10.229,0.0,0.375,0.762,0.000293,0.0979,0.451,103.071
85,28GCbKgjlVD9eDmasGbe0T,https://open.spotify.com/track/28GCbKgjlVD9eDmasGbe0T,Bad Bunny,0.714,0.645,10.0,-5.493,1.0,0.0514,0.229,0.00083,0.0942,0.434,85.046
86,18HOjcvTVV7W8YzBuOsAPS,https://open.spotify.com/track/18HOjcvTVV7W8YzBuOsAPS,Bad Bunny,0.503,0.496,5.0,-9.123,0.0,0.0556,0.693,0.0,0.123,0.412,187.844
87,0wihfILRNOwE2156Shezc8,https://open.spotify.com/track/0wihfILRNOwE2156Shezc8,Bad Bunny,0.849,0.584,1.0,-8.195,0.0,0.115,0.0929,6.18e-06,0.492,0.724,115.018
88,71wFwRo8xGc4lrcyKwsvba,https://open.spotify.com/track/71wFwRo8xGc4lrcyKwsvba,Bad Bunny,0.608,0.626,2.0,-4.773,1.0,0.301,0.597,2.16e-06,0.25,0.246,176.086
89,6qyS9qBy0mEk3qYaH8mPss,https://open.spotify.com/track/6qyS9qBy0mEk3qYaH8mPss,Kordhell,0.712,0.972,10.0,-0.514,1.0,0.112,0.00547,7.06e-05,0.128,0.568,119.966
90,0HIeI7doCC3xlhlfFxXWMc,https://open.spotify.com/track/0HIeI7doCC3xlhlfFxXWMc,Kordhell,0.571,0.946,1.0,-1.797,1.0,0.284,0.00821,0.00717,0.0977,0.436,193.595
91,3nqQXoyQOWXiESFLlDF1hG,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG,Sam Smith,0.714,0.472,2.0,-7.375,1.0,0.0864,0.013,4.51e-06,0.266,0.238,131.121
92,4h9wh7iOZ0GGn8QVp4RAOB,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994
93,5LYMamLv12UPbemOaTPyeV,https://open.spotify.com/track/5LYMamLv12UPbemOaTPyeV,Harry Styles,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041
94,1qEmFfgcLObUfQm0j1W2CK,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,Harry Styles,0.714,0.728,10.0,-4.595,1.0,0.0468,0.298,0.0,0.106,0.901,114.996
95,4j6kId9QIqhoXvqHKgSKa0,https://open.spotify.com/track/4j6kId9QIqhoXvqHKgSKa0,Harry Styles,0.645,0.721,5.0,-4.394,1.0,0.0336,0.357,0.143,0.204,0.88,182.928
96,4Dvkj6JhhA12EX05fT7y2e,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e,Harry Styles,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93
97,51Zw1cKDgkad0CXv23HCMU,https://open.spotify.com/track/51Zw1cKDgkad0CXv23HCMU,Harry Styles,0.686,0.445,0.0,-7.189,1.0,0.0398,0.484,0.00144,0.175,0.626,145.5
98,3i058E8uxTsYqJ5NWZzqSj,https://open.spotify.com/track/3i058E8uxTsYqJ5NWZzqSj,Harry Styles,0.559,0.535,3.0,-7.723,1.0,0.039,0.719,0.000143,0.0954,0.402,141.96
99,6uvh0In7u1Xn4HgxOfAn8O,https://open.spotify.com/track/6uvh0In7u1Xn4HgxOfAn8O,Harry Styles,0.507,0.294,2.0,-10.0,1.0,0.04,0.896,1.97e-05,0.0966,0.386,114.199
100,35TyJIMR3xRouUuo2sjS6v,https://open.spotify.com/track/35TyJIMR3xRouUuo2sjS6v,Harry Styles,0.829,0.644,9.0,-7.696,0.0,0.0427,0.354,0.0511,0.0944,0.896,105.993
101,69w5X6uTrOaWM32IetSzvO,https://open.spotify.com/track/69w5X6uTrOaWM32IetSzvO,Harry Styles,0.707,0.811,4.0,-5.298,0.0,0.0304,0.311,0.0152,0.131,0.899,113.971
102,2NcQic8JxdjAlAHuNbOIRE,https://open.spotify.com/track/2NcQic8JxdjAlAHuNbOIRE,Harry Styles,0.721,0.479,9.0,-9.669,1.0,0.226,0.321,0.00156,0.182,0.902,164.948
103,0rzaRSujxA0bKyjJl6vHYq,https://open.spotify.com/track/0rzaRSujxA0bKyjJl6vHYq,Harry Styles,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984
104,6qj02zSeEJGWZ4c0dn5QzJ,https://open.spotify.com/track/6qj02zSeEJGWZ4c0dn5QzJ,Harry Styles,0.417,0.202,0.0,-10.976,1.0,0.0357,0.935,0.0,0.108,0.323,118.029
105,1mw0RgNXIpYRyyCdBQbLgA,https://open.spotify.com/track/1mw0RgNXIpYRyyCdBQbLgA,Harry Styles,0.555,0.536,7.0,-8.233,1.0,0.0452,0.669,0.0,0.0623,0.203,118.057
106,2AaaE0qvFWtyT8srKNfRhH,https://open.spotify.com/track/2AaaE0qvFWtyT8srKNfRhH,Raim Laode,0.696,0.412,7.0,-8.547,1.0,0.027,0.415,6.16e-05,0.1,0.349,133.913
107,3GYlZ7tbxLOxe6ewMNVTkw,https://open.spotify.com/track/3GYlZ7tbxLOxe6ewMNVTkw,Billie Eilish,0.412,0.236,4.0,-15.159,0.0,0.0379,0.83,0.00653,0.147,0.119,140.214
108,5SHpuW2qjkQtFRpE6P9Nks,https://open.spotify.com/track/5SHpuW2qjkQtFRpE6P9Nks,Billie Eilish,0.387,0.135,7.0,-14.398,1.0,0.051,0.929,0.0,0.0948,0.21,82.987
109,0YFqKxV9uNu6LUeYkLOKRS,https://open.spotify.com/track/0YFqKxV9uNu6LUeYkLOKRS,Metro Boomin,0.364,0.62,5.0,-6.638,0.0,0.0555,0.736,0.00225,0.429,0.491,79.904
110,0vjeOZ3Ft5jvAi9SBFJm1j,https://open.spotify.com/track/0vjeOZ3Ft5jvAi9SBFJm1j,Metro Boomin,0.526,0.606,5.0,-5.3,0.0,0.259,0.152,2.36e-06,0.194,0.492,116.622
111,2Hh3ETdQKrmSI3QS0hme7g,https://open.spotify.com/track/2Hh3ETdQKrmSI3QS0hme7g,Metro Boomin,0.684,0.671,7.0,-4.392,0.0,0.0464,0.189,2.37e-05,0.122,0.156,88.048
112,1pacwLXyRO47ka0v6LTIiY,https://open.spotify.com/track/1pacwLXyRO47ka0v6LTIiY,Metro Boomin,0.796,0.539,7.0,-5.974,0.0,0.0433,0.103,0.0,0.343,0.123,111.988
113,2Yt4SXIgmoaPZHGdRafp4P,https://open.spotify.com/track/2Yt4SXIgmoaPZHGdRafp4P,Metro Boomin,0.822,0.788,11.0,-3.634,0.0,0.173,0.0838,0.000173,0.359,0.389,111.016
114,5wG3HvLhF6Y5KTGlK0IW3J,https://open.spotify.com/track/5wG3HvLhF6Y5KTGlK0IW3J,Metro Boomin,0.571,0.549,1.0,-7.38,0.0,0.404,0.18,0.0,0.168,0.447,119.497
115,221qmpQeBNV87sUjQeUTVH,https://open.spotify.com/track/221qmpQeBNV87sUjQeUTVH,Metro Boomin,0.693,0.67,2.0,-3.537,0.0,0.0345,0.0958,0.00857,0.432,0.084,119.907
116,2VtgzixdB967bHDNu5A1nh,https://open.spotify.com/track/2VtgzixdB967bHDNu5A1nh,Metro Boomin,0.709,0.734,1.0,-5.027,1.0,0.125,0.0411,0.0,0.346,0.245,143.087
117,2N9LEu6Pf8nDcp3GjWJT1Z,https://open.spotify.com/track/2N9LEu6Pf8nDcp3GjWJT1Z,Metro Boomin,0.668,0.727,1.0,-4.613,1.0,0.248,0.0301,0.0,0.143,0.309,143.083
118,2dHHgzDwk4BJdRwy9uXhTO,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO,Metro Boomin,0.715,0.62,1.0,-6.005,0.0,0.0484,0.417,0.0,0.0822,0.172,97.95
119,4WuOWVnAqvEQxgSRrspBgt,https://open.spotify.com/track/4WuOWVnAqvEQxgSRrspBgt,Metro Boomin,0.671,0.658,2.0,-5.567,1.0,0.309,0.189,8.66e-05,0.147,0.257,87.933
120,1UsQe17Ef7tV1ahFqHEFR3,https://open.spotify.com/track/1UsQe17Ef7tV1ahFqHEFR3,Metro Boomin,0.521,0.526,1.0,-8.691,1.0,0.276,0.131,0.000577,0.173,0.179,161.571
121,0OoNzMdPSgbkM5MkcuEZfm,https://open.spotify.com/track/0OoNzMdPSgbkM5MkcuEZfm,Metro Boomin,0.746,0.497,10.0,-8.313,1.0,0.227,0.511,2.2e-05,0.0988,0.169,93.971
122,3SsJ17EnPIu1B4GZshqjIS,https://open.spotify.com/track/3SsJ17EnPIu1B4GZshqjIS,Metro Boomin,0.491,0.77,5.0,-6.018,0.0,0.308,0.112,0.0,0.319,0.37,177.977
123,4a1fh9vJMMoRjNrBmEWoM0,https://open.spotify.com/track/4a1fh9vJMMoRjNrBmEWoM0,Metro Boomin,0.837,0.58,4.0,-6.932,0.0,0.0618,0.053,0.00276,0.699,0.262,111.981
