,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
395,5DHDV5VawsTsUrJmPJTPVD,https://open.spotify.com/track/5DHDV5VawsTsUrJmPJTPVD,24kGoldn,0.648,0.613,8.0,-4.38,1.0,0.0542,0.0986,0.0,0.302,0.369,87.523
396,2ucxgtfCJ6IBZYz0fReLND,https://open.spotify.com/track/2ucxgtfCJ6IBZYz0fReLND,24kGoldn,0.635,0.546,8.0,-5.838,1.0,0.0385,0.0561,0.0,0.121,0.271,141.918
397,4jPy3l0RUwlUI9T5XHBW2m,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m,24kGoldn,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007
398,1r9xUipOqoNwggBpENDsvJ,https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,Imagine Dragons,0.728,0.783,11.0,-4.424,0.0,0.266,0.237,0.0,0.434,0.555,77.011
399,375tzmoW3QegQYqcljebOW,https://open.spotify.com/track/375tzmoW3QegQYqcljebOW,Lil Tjay,0.621,0.304,4.0,-8.93,0.0,0.0566,0.746,0.0,0.0889,0.481,84.974
400,3AmqJsyZDFA8EHC461R7bY,https://open.spotify.com/track/3AmqJsyZDFA8EHC461R7bY,Lil Tjay,0.593,0.512,8.0,-7.837,0.0,0.0737,0.58,0.0,0.0996,0.192,95.733
401,3J8EOeKLTLXORtWPpOU5bE,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE,Lil Tjay,0.907,0.393,4.0,-7.636,0.0,0.0539,0.451,1.35e-06,0.135,0.202,104.949
402,5TWDEpnXNbkigqoxg1cX4J,https://open.spotify.com/track/5TWDEpnXNbkigqoxg1cX4J,Lil Tjay,0.523,0.56,2.0,-9.591,1.0,0.232,0.0185,0.000506,0.103,0.124,86.123
403,5fE4atLXhuXBOyZ05xV20o,https://open.spotify.com/track/5fE4atLXhuXBOyZ05xV20o,Lil Tjay,0.745,0.667,2.0,-6.228,1.0,0.129,0.479,0.0,0.137,0.391,97.525
404,5j5MbkYwoJKV1gASgobqpe,https://open.spotify.com/track/5j5MbkYwoJKV1gASgobqpe,Lil Tjay,0.785,0.611,8.0,-6.819,0.0,0.218,0.00495,0.0,0.11,0.539,138.971
405,4eNOLmx8r2IJAVKvBBL1jv,https://open.spotify.com/track/4eNOLmx8r2IJAVKvBBL1jv,Lil Tjay,0.808,0.639,1.0,-7.266,0.0,0.279,0.0802,0.0,0.15,0.395,118.0
406,036UfY22ma3Qs80k5gafkd,https://open.spotify.com/track/036UfY22ma3Qs80k5gafkd,Lil Tjay,0.834,0.489,5.0,-11.035,0.0,0.381,0.176,0.0,0.142,0.554,130.962
407,3yLihVmeyZlulIVvHmJF7N,https://open.spotify.com/track/3yLihVmeyZlulIVvHmJF7N,Lil Tjay,0.69,0.591,11.0,-10.025,0.0,0.0658,0.0168,0.0,0.126,0.234,106.105
408,1zAhyJGJ8xDCqLtUbcuCZf,https://open.spotify.com/track/1zAhyJGJ8xDCqLtUbcuCZf,Lil Tjay,0.587,0.497,5.0,-10.454,1.0,0.507,0.733,6.84e-06,0.336,0.57,111.929
409,0DcjZHcCkc8DlRnZI0hagv,https://open.spotify.com/track/0DcjZHcCkc8DlRnZI0hagv,Lil Tjay,0.807,0.541,4.0,-7.307,0.0,0.169,0.39,0.0,0.383,0.447,95.024
410,7gVf2nWUXoeZHGmXF6SNHz,https://open.spotify.com/track/7gVf2nWUXoeZHGmXF6SNHz,Lil Tjay,0.671,0.736,1.0,-4.43,1.0,0.119,0.314,0.0,0.0846,0.254,87.817
411,2ULQtFHTzUK0DqcqWUlXxw,https://open.spotify.com/track/2ULQtFHTzUK0DqcqWUlXxw,Lil Tjay,0.712,0.404,5.0,-7.594,0.0,0.12,0.32,0.0,0.121,0.548,139.991
412,1dg3qy5DjoJodawfOCgrTP,https://open.spotify.com/track/1dg3qy5DjoJodawfOCgrTP,Lil Tjay,0.88,0.575,6.0,-6.091,1.0,0.163,0.415,0.0,0.109,0.671,120.031
413,590ISHy0XC3FRcDC21mmty,https://open.spotify.com/track/590ISHy0XC3FRcDC21mmty,Lil Tjay,0.823,0.579,1.0,-8.516,1.0,0.356,0.134,0.0,0.117,0.248,139.913
414,6679rhowBfbUYTRl8PZtZG,https://open.spotify.com/track/6679rhowBfbUYTRl8PZtZG,Lil Tjay,0.838,0.495,1.0,-6.574,1.0,0.118,0.0677,0.0,0.136,0.107,157.976
415,5zskkaTSsSsdyeeJxKiTpj,https://open.spotify.com/track/5zskkaTSsSsdyeeJxKiTpj,Lil Tjay,0.654,0.597,10.0,-7.755,0.0,0.253,0.106,0.0,0.0934,0.567,159.783
416,7pfTDBYbiNqQxOUOMww9tO,https://open.spotify.com/track/7pfTDBYbiNqQxOUOMww9tO,Lil Tjay,0.597,0.434,11.0,-10.161,0.0,0.648,0.613,0.0,0.093,0.6,80.233
417,71sCy1XpXl9rxTEu4XIPcR,https://open.spotify.com/track/71sCy1XpXl9rxTEu4XIPcR,Lil Tjay,0.848,0.457,0.0,-10.118,1.0,0.293,0.153,0.0,0.115,0.227,100.018
418,05WIYJYtnZHUmL1uuYmvY1,https://open.spotify.com/track/05WIYJYtnZHUmL1uuYmvY1,Lil Tjay,0.31,0.722,7.0,-5.348,1.0,0.0813,0.287,0.0,0.345,0.349,86.693
419,3pGRj6u9DCE9PQips45eJ1,https://open.spotify.com/track/3pGRj6u9DCE9PQips45eJ1,Lil Tjay,0.702,0.722,1.0,-5.921,1.0,0.161,0.0199,0.0,0.299,0.51,137.963
420,3CLSHJv5aUROAN2vfOyCOh,https://open.spotify.com/track/3CLSHJv5aUROAN2vfOyCOh,DVRST,0.784,0.572,0.0,-9.853,1.0,0.0573,0.0748,0.843,0.139,0.209,96.181
421,5ajjAnNRh8bxFvaVHzpPjh,https://open.spotify.com/track/5ajjAnNRh8bxFvaVHzpPjh,Madison Beer,0.386,0.426,3.0,-6.642,1.0,0.0363,0.807,0.0,0.14,0.261,180.104
422,37BZB0z9T8Xu7U3e65qxFy,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,The Weeknd,0.65,0.825,0.0,-4.645,1.0,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091
423,0wL8gqGcvm94LHvy6lI4Fa,https://open.spotify.com/track/0wL8gqGcvm94LHvy6lI4Fa,Eyedress,0.632,0.756,9.0,-7.021,0.0,0.0256,0.171,0.789,0.259,0.931,96.899
424,2IH9CHrARfQJDcRNg3g8Dg,https://open.spotify.com/track/2IH9CHrARfQJDcRNg3g8Dg,Eyedress,0.463,0.637,2.0,-9.136,1.0,0.0332,0.881,0.971,0.396,0.863,144.269
425,6RiiSy9GzSwiyDEJDiMuKe,https://open.spotify.com/track/6RiiSy9GzSwiyDEJDiMuKe,Eyedress,0.648,0.781,9.0,-8.736,0.0,0.0271,0.0332,0.013,0.305,0.822,133.417
426,3A8nQgQuLlpBxJt4plFDI2,https://open.spotify.com/track/3A8nQgQuLlpBxJt4plFDI2,Eyedress,0.541,0.817,1.0,-6.958,1.0,0.122,0.25,0.224,0.208,0.833,81.52
427,46H1vfVdvwrp7NvkpsNMYz,https://open.spotify.com/track/46H1vfVdvwrp7NvkpsNMYz,Eyedress,0.53,0.867,6.0,-7.511,1.0,0.0339,0.827,0.108,0.224,0.682,105.545
428,2736OYs99ZiXr6iJ9nO5E8,https://open.spotify.com/track/2736OYs99ZiXr6iJ9nO5E8,Eyedress,0.484,0.902,10.0,-9.289,0.0,0.203,0.0316,6.61e-05,0.13,0.369,110.498
429,7gxHYGG1oMIemspbOStv1i,https://open.spotify.com/track/7gxHYGG1oMIemspbOStv1i,Eyedress,0.591,0.725,9.0,-8.21,1.0,0.203,0.462,0.134,0.073,0.609,137.406
430,7KfoThAEKbUAmBWrSBgqy6,https://open.spotify.com/track/7KfoThAEKbUAmBWrSBgqy6,Eyedress,0.694,0.746,1.0,-7.434,1.0,0.034,0.0146,0.0844,0.84,0.793,110.58
431,3QVa3D6QaQy0b0foOAYDuy,https://open.spotify.com/track/3QVa3D6QaQy0b0foOAYDuy,Eyedress,0.495,0.662,11.0,-7.899,1.0,0.0391,0.0493,0.909,0.119,0.966,165.209
432,6YOMAkDIv72COl2RDH8czZ,https://open.spotify.com/track/6YOMAkDIv72COl2RDH8czZ,Eyedress,0.539,0.928,0.0,-8.952,1.0,0.0332,0.325,0.931,0.154,0.843,149.945
433,7yzTgx0h6zgTaBFAsDofww,https://open.spotify.com/track/7yzTgx0h6zgTaBFAsDofww,Eyedress,0.518,0.411,11.0,-8.5,0.0,0.0345,0.0445,0.731,0.0944,0.042,88.624
434,4uoDG4rH9Tm35OK8SbXRAC,https://open.spotify.com/track/4uoDG4rH9Tm35OK8SbXRAC,Eyedress,0.587,0.382,3.0,-10.67,0.0,0.0268,0.783,0.836,0.0877,0.289,105.405
435,1elTGBn7zfyWF5VC8ji10W,https://open.spotify.com/track/1elTGBn7zfyWF5VC8ji10W,Eyedress,0.709,0.503,11.0,-10.249,1.0,0.0402,0.518,0.849,0.113,0.452,96.333
436,4JrJoN3QjConPZPHdUmKT6,https://open.spotify.com/track/4JrJoN3QjConPZPHdUmKT6,Eyedress,0.626,0.399,7.0,-6.725,1.0,0.0257,0.502,0.178,0.0846,0.421,98.47
437,6Vpm1XnlUKcBRtEBvPjPI6,https://open.spotify.com/track/6Vpm1XnlUKcBRtEBvPjPI6,Eyedress,0.644,0.382,3.0,-5.468,0.0,0.0352,0.00832,0.151,0.0731,0.361,185.542
438,2vmfvSoZBFAt9hhRoEByLi,https://open.spotify.com/track/2vmfvSoZBFAt9hhRoEByLi,Aventura,0.725,0.86,1.0,-3.726,1.0,0.182,0.422,0.000284,0.0674,0.791,175.896
439,25uBGaikHi0DhMiGMfuXYE,https://open.spotify.com/track/25uBGaikHi0DhMiGMfuXYE,Polo G,0.522,0.466,3.0,-8.05,0.0,0.458,0.331,0.0,0.11,0.459,78.43
440,18vXApRmJSgQ6wG2ll9AOg,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg,Polo G,0.789,0.536,6.0,-6.862,1.0,0.242,0.41,0.0,0.129,0.437,81.039
441,23OYT3SFtoJqhiAUqktbc1,https://open.spotify.com/track/23OYT3SFtoJqhiAUqktbc1,Polo G,0.479,0.645,5.0,-7.336,0.0,0.302,0.135,0.0,0.0825,0.381,155.057
442,3h3NKhcfHkr6GvEpC3FRI5,https://open.spotify.com/track/3h3NKhcfHkr6GvEpC3FRI5,Polo G,0.685,0.515,4.0,-8.666,0.0,0.291,0.548,0.0,0.119,0.299,162.071
443,1SjBcdzWbs79UTCrH4qXJf,https://open.spotify.com/track/1SjBcdzWbs79UTCrH4qXJf,Polo G,0.616,0.617,1.0,-8.431,1.0,0.52,0.128,0.0,0.177,0.476,175.929
444,0ezwvY7TkCwDEkKR49084k,https://open.spotify.com/track/0ezwvY7TkCwDEkKR49084k,Polo G,0.752,0.563,3.0,-8.066,0.0,0.209,0.146,0.0,0.103,0.551,145.05
445,6vQnpXl0KvwTfLpIhoOLHc,https://open.spotify.com/track/6vQnpXl0KvwTfLpIhoOLHc,Polo G,0.738,0.658,5.0,-7.44,0.0,0.269,0.0344,0.0,0.419,0.39,128.208
446,25qk9xa71F1POdI4vj7rbi,https://open.spotify.com/track/25qk9xa71F1POdI4vj7rbi,Polo G,0.506,0.563,1.0,-7.664,0.0,0.411,0.0326,0.0,0.0856,0.153,168.146
447,4QSehYD2iCp1L3l4B3QNv0,https://open.spotify.com/track/4QSehYD2iCp1L3l4B3QNv0,Polo G,0.683,0.566,0.0,-8.815,1.0,0.105,0.114,0.0,0.111,0.355,150.089
448,3gntlMjzCV42fREUUbOHCN,https://open.spotify.com/track/3gntlMjzCV42fREUUbOHCN,Polo G,0.783,0.662,3.0,-9.491,0.0,0.409,0.617,0.0,0.101,0.458,145.88
449,1EnWTwagv0XR5OJ51WMdzj,https://open.spotify.com/track/1EnWTwagv0XR5OJ51WMdzj,Polo G,0.664,0.375,1.0,-9.768,1.0,0.387,0.0135,0.0,0.117,0.145,171.784
450,6Q7Tv7ZxmoOokvuPchcaO1,https://open.spotify.com/track/6Q7Tv7ZxmoOokvuPchcaO1,Polo G,0.802,0.588,8.0,-6.768,1.0,0.137,0.498,0.0,0.111,0.522,87.501
451,43Ykyd3WD3tfaFDhunMZHp,https://open.spotify.com/track/43Ykyd3WD3tfaFDhunMZHp,Polo G,0.709,0.598,1.0,-7.655,1.0,0.391,0.139,1.29e-06,0.117,0.693,81.04
452,38Z8SRBxln5pP7yWLqRYwC,https://open.spotify.com/track/38Z8SRBxln5pP7yWLqRYwC,Polo G,0.861,0.487,6.0,-8.533,1.0,0.131,0.0632,0.0,0.144,0.707,92.998
453,0f6U1lMWlbjnyYBctfjji1,https://open.spotify.com/track/0f6U1lMWlbjnyYBctfjji1,Polo G,0.702,0.602,2.0,-7.21,1.0,0.213,0.0346,0.0,0.112,0.556,153.054
454,0NvHg9fiix03UG7hdYx6DI,https://open.spotify.com/track/0NvHg9fiix03UG7hdYx6DI,Polo G,0.708,0.512,0.0,-8.963,1.0,0.0624,0.208,0.0,0.149,0.42,87.487
455,7oPHGO39MQVukHZjdz4b9S,https://open.spotify.com/track/7oPHGO39MQVukHZjdz4b9S,Polo G,0.626,0.569,2.0,-10.669,0.0,0.279,0.0496,0.0,0.139,0.442,92.612
456,09b7tlISM5nQic0l2Qv9lP,https://open.spotify.com/track/09b7tlISM5nQic0l2Qv9lP,Polo G,0.542,0.596,5.0,-6.906,0.0,0.26,0.201,0.0,0.0802,0.437,96.476
457,4CPcZHzSvIBM8AKhdHUwnL,https://open.spotify.com/track/4CPcZHzSvIBM8AKhdHUwnL,Polo G,0.734,0.712,6.0,-6.217,0.0,0.201,0.391,0.0,0.103,0.674,140.369
458,7Cj3tnMCpXpHgE8CIISbGq,https://open.spotify.com/track/7Cj3tnMCpXpHgE8CIISbGq,Polo G,0.772,0.48,6.0,-11.392,0.0,0.46,0.242,0.0,0.0975,0.339,91.047
459,5RBOcBpJXaNnHCGViJmYhh,https://open.spotify.com/track/5RBOcBpJXaNnHCGViJmYhh,Mareux,0.485,0.89,8.0,-5.992,0.0,0.0911,0.000872,0.818,0.102,0.258,128.881
460,6JIC3hbC28JZKZ8AlAqX8h,https://open.spotify.com/track/6JIC3hbC28JZKZ8AlAqX8h,Elton John,0.795,0.8,1.0,-6.32,1.0,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032
461,3UYtQXfQt0INwMUHwju5M7,https://open.spotify.com/track/3UYtQXfQt0INwMUHwju5M7,Elton John,0.687,0.655,1.0,-4.919,1.0,0.0414,0.253,4.63e-06,0.114,0.244,122.999
462,2IKoHFRf5BaDzOumZXg3uh,https://open.spotify.com/track/2IKoHFRf5BaDzOumZXg3uh,Elton John,0.563,0.537,1.0,-6.138,1.0,0.0794,0.552,0.0,0.0655,0.658,173.785
463,6cnF63Qm1qAJ0sHKvM5BOg,https://open.spotify.com/track/6cnF63Qm1qAJ0sHKvM5BOg,Elton John,0.501,0.556,5.0,-5.628,1.0,0.0266,0.361,0.000133,0.115,0.165,82.017
464,7KrqvIVh9Uam37G42MFXHD,https://open.spotify.com/track/7KrqvIVh9Uam37G42MFXHD,Elton John,0.497,0.586,4.0,-6.985,1.0,0.0413,0.496,0.0,0.0698,0.283,73.016
465,1dxw8nBzyzM8AkyGdYOgtk,https://open.spotify.com/track/1dxw8nBzyzM8AkyGdYOgtk,Elton John,0.351,0.481,0.0,-8.03,1.0,0.0406,0.539,0.000206,0.0609,0.465,64.485
466,23fb1JFy5q2pR56AME8zHU,https://open.spotify.com/track/23fb1JFy5q2pR56AME8zHU,Elton John,0.615,0.84,0.0,-6.413,0.0,0.0362,0.0511,6.08e-05,0.231,0.204,125.027
467,1N9vIigGcK4lqVUKqqNh77,https://open.spotify.com/track/1N9vIigGcK4lqVUKqqNh77,Elton John,0.452,0.668,4.0,-5.118,0.0,0.0292,0.00516,1.45e-05,0.112,0.142,142.548
468,0yhZthbCubpNtc7YyuHiPV,https://open.spotify.com/track/0yhZthbCubpNtc7YyuHiPV,Elton John,0.72,0.804,8.0,-4.231,1.0,0.0358,0.00282,0.143,0.129,0.822,114.002
469,31n2t0CRxO8l2uxvP971kL,https://open.spotify.com/track/31n2t0CRxO8l2uxvP971kL,Elton John,0.506,0.795,0.0,-4.628,1.0,0.0299,0.263,7.68e-05,0.142,0.277,88.057
470,0jtSwlGv9ytpTnT2Ajpg1x,https://open.spotify.com/track/0jtSwlGv9ytpTnT2Ajpg1x,Elton John,0.582,0.821,9.0,-4.417,1.0,0.0843,0.00868,6.36e-06,0.0846,0.16,155.003
471,5HIc7QzOHFvkoYJrL0OXL0,https://open.spotify.com/track/5HIc7QzOHFvkoYJrL0OXL0,Elton John,0.708,0.598,3.0,-4.969,0.0,0.0617,0.202,0.0,0.169,0.561,144.096
472,2bZRI3P2uRa0JE4CzUDxYG,https://open.spotify.com/track/2bZRI3P2uRa0JE4CzUDxYG,Elton John,0.384,0.946,7.0,-2.149,1.0,0.0654,0.00054,0.0,0.147,0.279,138.167
473,6KU4IwlxqeODKgwKiSDOWB,https://open.spotify.com/track/6KU4IwlxqeODKgwKiSDOWB,Elton John,0.48,0.803,5.0,-3.415,1.0,0.0485,0.0756,0.0,0.195,0.539,171.79
474,0oC391Ne2RczjcSBYZahPY,https://open.spotify.com/track/0oC391Ne2RczjcSBYZahPY,Elton John,0.516,0.762,1.0,-4.306,1.0,0.0319,0.00691,0.000178,0.241,0.226,139.834
475,2Sdixt3OOx3GfBcexWXjTD,https://open.spotify.com/track/2Sdixt3OOx3GfBcexWXjTD,Elton John,0.35,0.462,7.0,-6.433,1.0,0.0273,0.0638,0.000453,0.238,0.111,60.016
476,73U8ufzQSRcEu7dAZ4dRaF,https://open.spotify.com/track/73U8ufzQSRcEu7dAZ4dRaF,Elton John,0.586,0.94,0.0,-2.021,1.0,0.0352,0.241,2.4e-06,0.0985,0.626,113.972
477,06fglfpCAtDtmlyfJYgA01,https://open.spotify.com/track/06fglfpCAtDtmlyfJYgA01,The Weeknd,0.685,0.816,0.0,-5.496,1.0,0.0308,0.0216,2.05e-05,0.439,0.619,118.065
478,0djfvA3c8AxxlQolu6zn6K,https://open.spotify.com/track/0djfvA3c8AxxlQolu6zn6K,The Weeknd,0.513,0.726,1.0,-5.958,1.0,0.0597,0.00154,0.000138,0.0884,0.332,171.005
479,1F65jvOrItxUyNK30z6Yht,https://open.spotify.com/track/1F65jvOrItxUyNK30z6Yht,The Weeknd,0.667,0.721,7.0,-5.349,0.0,0.033,0.00248,6.24e-05,0.0753,0.703,100.018
480,463Zbb2V5mG4mFflg2RS41,https://open.spotify.com/track/463Zbb2V5mG4mFflg2RS41,The Weeknd,0.709,0.777,9.0,-5.526,0.0,0.0444,0.122,0.0,0.0883,0.6,107.943
481,23Gv9vq4FurPK6np6xX0Bi,https://open.spotify.com/track/23Gv9vq4FurPK6np6xX0Bi,The Weeknd,0.773,0.815,0.0,-5.933,0.0,0.128,0.415,0.0,0.087,0.559,92.973
482,38JOdzBE9kPj5UhKtqIIqQ,https://open.spotify.com/track/38JOdzBE9kPj5UhKtqIIqQ,The Weeknd,0.676,0.588,7.0,-7.025,1.0,0.275,0.137,8.47e-06,0.137,0.484,186.012
483,6huNf4dutXRjJyGn7f5BPS,https://open.spotify.com/track/6huNf4dutXRjJyGn7f5BPS,The Weeknd,0.732,0.678,2.0,-4.977,1.0,0.0886,0.0867,2.41e-05,0.112,0.196,100.626
484,7graOvVPwjmSFwJ3rHoPDt,https://open.spotify.com/track/7graOvVPwjmSFwJ3rHoPDt,The Weeknd,0.538,0.751,10.0,-5.487,0.0,0.128,0.0194,1.42e-06,0.145,0.244,169.985
485,67HlBRWRSjAHY2ujn6eOan,https://open.spotify.com/track/67HlBRWRSjAHY2ujn6eOan,The Weeknd,0.57,0.624,5.0,-9.829,0.0,0.0462,0.241,0.0,0.125,0.0778,133.981
486,33kxP9sQOzB3fRL8zl17uK,https://open.spotify.com/track/33kxP9sQOzB3fRL8zl17uK,The Weeknd,0.583,0.565,0.0,-7.034,0.0,0.0475,0.0889,0.0,0.132,0.144,112.995
487,11FvynPeozvRw769iN9kV7,https://open.spotify.com/track/11FvynPeozvRw769iN9kV7,The Weeknd,0.471,0.581,1.0,-5.195,1.0,0.0345,0.19,0.0,0.309,0.161,133.991
488,2bk3kDxxFLHafZDuw06Fxs,https://open.spotify.com/track/2bk3kDxxFLHafZDuw06Fxs,The Weeknd,0.602,0.528,1.0,-7.152,0.0,0.0556,0.11,0.0,0.157,0.455,133.851
489,1cQ3LIkZE68pMSnPhZWXLu,https://open.spotify.com/track/1cQ3LIkZE68pMSnPhZWXLu,The Weeknd,0.658,0.282,2.0,-8.282,0.0,0.0353,0.433,0.0,0.0741,0.39,119.757
490,37NfmgIw3hLatdtt7c8PNm,https://open.spotify.com/track/37NfmgIw3hLatdtt7c8PNm,The Weeknd,0.468,0.707,1.0,-4.39,0.0,0.0327,0.0103,0.0,0.0766,0.221,99.083
491,1m5kZFmm90hPXzXr1Hpsne,https://open.spotify.com/track/1m5kZFmm90hPXzXr1Hpsne,The Weeknd,0.386,0.486,7.0,-9.845,0.0,0.051,0.437,0.0,0.0889,0.237,105.79
492,2B88kyD8JVMOHXdja0mFvx,https://open.spotify.com/track/2B88kyD8JVMOHXdja0mFvx,The Weeknd,0.658,0.575,9.0,-6.062,1.0,0.0313,0.00963,5.29e-06,0.191,0.335,114.081
493,1FFShrKUIq1JiOLiZbg2JC,https://open.spotify.com/track/1FFShrKUIq1JiOLiZbg2JC,The Weeknd,0.663,0.537,6.0,-8.287,0.0,0.0361,0.369,0.0,0.0823,0.196,120.049
494,2xUuzDqjpXP0kwqZ5wGpVv,https://open.spotify.com/track/2xUuzDqjpXP0kwqZ5wGpVv,The Weeknd,0.653,0.574,5.0,-6.104,0.0,0.0316,0.0772,0.00661,0.122,0.139,108.977
495,2prnn41CblB8B4yWACDljP,https://open.spotify.com/track/2prnn41CblB8B4yWACDljP,Shouse,0.621,0.989,10.0,-4.225,0.0,0.0434,0.015,0.357,0.184,0.0348,126.002
496,5zf8rvPF22Q3dcKKWWUoeA,https://open.spotify.com/track/5zf8rvPF22Q3dcKKWWUoeA,Shouse,0.623,0.99,10.0,-4.49,0.0,0.042,0.0244,0.442,0.101,0.0343,126.007
497,4MDXpyT0khHuxOSVYPv0fi,https://open.spotify.com/track/4MDXpyT0khHuxOSVYPv0fi,Shouse,0.727,0.681,5.0,-7.114,0.0,0.0265,0.00214,0.000307,0.0861,0.448,123.028
498,3aQem4jVGdhtg116TmJnHz,https://open.spotify.com/track/3aQem4jVGdhtg116TmJnHz,Drake,0.781,0.594,0.0,-6.959,0.0,0.0485,0.0136,0.0,0.162,0.0628,129.895
499,65OVbaJR5O1RmwOQx0875b,https://open.spotify.com/track/65OVbaJR5O1RmwOQx0875b,Drake,0.578,0.449,1.0,-6.349,1.0,0.286,0.0618,2.17e-06,0.119,0.1,136.006
500,4FRW5Nza1Ym91BGV4nFWXI,https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI,Drake,0.77,0.637,1.0,-5.53,1.0,0.345,0.103,0.0,0.171,0.431,94.966
501,7C1UeCvuHHhNomalplHgRD,https://open.spotify.com/track/7C1UeCvuHHhNomalplHgRD,Kordhell,0.742,0.991,0.0,0.852,1.0,0.119,0.00178,0.0886,0.344,0.532,99.989
502,6ogNyil9DuvZmKjE8hKri5,https://open.spotify.com/track/6ogNyil9DuvZmKjE8hKri5,Kordhell,0.831,0.971,1.0,-1.518,1.0,0.253,0.149,0.0132,0.172,0.871,159.953
503,34lfu3S4fIcKZRNXzbdbo7,https://open.spotify.com/track/34lfu3S4fIcKZRNXzbdbo7,Kordhell,0.822,0.981,9.0,-1.321,1.0,0.109,0.000593,0.748,0.0938,0.404,115.005
504,53fKDMfQhWMSw7QKVDOTBP,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP,Tiara Andini,0.516,0.338,0.0,-8.81,0.0,0.0294,0.722,1.22e-05,0.105,0.328,118.422
505,4S4QJfBGGrC8jRIjJHf1Ka,https://open.spotify.com/track/4S4QJfBGGrC8jRIjJHf1Ka,PinkPantheress,0.829,0.617,1.0,-8.497,1.0,0.14,0.227,0.00306,0.0618,0.81,125.605
506,2rrq3SGYxk90xLx5fMmPhZ,https://open.spotify.com/track/2rrq3SGYxk90xLx5fMmPhZ,PinkPantheress,0.616,0.856,9.0,-6.098,1.0,0.0457,0.516,0.0652,0.245,0.75,157.109
507,5aX9ocVkS6HqK5orEbsOoe,https://open.spotify.com/track/5aX9ocVkS6HqK5orEbsOoe,PinkPantheress,0.704,0.843,11.0,-7.854,0.0,0.0448,0.0663,0.00574,0.347,0.68,150.025
508,0QezBrYzFFT0f68zK6EvZI,https://open.spotify.com/track/0QezBrYzFFT0f68zK6EvZI,PinkPantheress,0.699,0.628,0.0,-5.163,0.0,0.0369,0.49,0.782,0.101,0.607,79.968
509,1Vrj9Vcbb0lOG94pQbYvzv,https://open.spotify.com/track/1Vrj9Vcbb0lOG94pQbYvzv,PinkPantheress,0.804,0.609,0.0,-7.848,1.0,0.0633,0.68,0.00253,0.261,0.713,133.043
510,5w9YU63asHqNFyWq3nCsSl,https://open.spotify.com/track/5w9YU63asHqNFyWq3nCsSl,PinkPantheress,0.499,0.856,11.0,-5.705,1.0,0.061,0.0544,0.131,0.0734,0.394,163.956
511,0REGWAoURfSLQe5hQhlsKK,https://open.spotify.com/track/0REGWAoURfSLQe5hQhlsKK,PinkPantheress,0.543,0.833,5.0,-6.548,0.0,0.0582,0.0065,0.0746,0.1,0.281,167.183
512,3ZpqeV6u8cheGopIXQlHfH,https://open.spotify.com/track/3ZpqeV6u8cheGopIXQlHfH,PinkPantheress,0.719,0.549,10.0,-8.297,1.0,0.147,0.327,0.148,0.117,0.192,102.092
513,5XmI1062gtk39XjFMRye0K,https://open.spotify.com/track/5XmI1062gtk39XjFMRye0K,PinkPantheress,0.539,0.571,6.0,-8.98,1.0,0.045,0.109,0.0,0.215,0.244,89.964
514,78ul3D77noQsYjSwvwiPU1,https://open.spotify.com/track/78ul3D77noQsYjSwvwiPU1,PinkPantheress,0.552,0.904,11.0,-4.891,0.0,0.114,0.0027,8.85e-06,0.0786,0.746,171.788
515,3rdAz1fbUfZxYgaCviYhRo,https://open.spotify.com/track/3rdAz1fbUfZxYgaCviYhRo,Rauw Alejandro,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962
516,1lV3QHHMAQt0Kc1ioZq2MP,https://open.spotify.com/track/1lV3QHHMAQt0Kc1ioZq2MP,Rauw Alejandro,0.704,0.739,8.0,-3.286,1.0,0.112,0.328,1.93e-05,0.0856,0.425,179.879
517,2nU1vaARHQ8FoaxFfe4ZN7,https://open.spotify.com/track/2nU1vaARHQ8FoaxFfe4ZN7,Rauw Alejandro,0.735,0.755,0.0,-3.553,0.0,0.0513,0.27,0.00187,0.188,0.437,92.969
518,6mmPpaltUZK7xjNlBPQQ0p,https://open.spotify.com/track/6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02
519,78QcVmzxS0wIwuC2rpAauI,https://open.spotify.com/track/78QcVmzxS0wIwuC2rpAauI,Rauw Alejandro,0.768,0.56,3.0,-3.497,1.0,0.0859,0.709,0.000791,0.115,0.372,112.084
