,id,url,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
578,5YqEzk3C5c3UZ1D5fJUlXA,https://open.spotify.com/track/5YqEzk3C5c3UZ1D5fJUlXA,Nicky Youre,0.768,0.714,10.0,-5.11,1.0,0.0401,0.352,0.0,0.15,0.842,131.443
579,6iO8dAiOA3gnVHMCRfDwDy,https://open.spotify.com/track/6iO8dAiOA3gnVHMCRfDwDy,Nicky Youre,0.702,0.677,0.0,-4.37,1.0,0.0506,0.132,0.0,0.128,0.752,92.038
580,6xpAcenBpNYOyljTMLvzVi,https://open.spotify.com/track/6xpAcenBpNYOyljTMLvzVi,Nicky Youre,0.729,0.786,10.0,-4.357,1.0,0.0389,0.117,0.0,0.265,0.729,131.906
581,2uAUSVbBE3wtVEJQXHHVSx,https://open.spotify.com/track/2uAUSVbBE3wtVEJQXHHVSx,Nicky Youre,0.619,0.72,5.0,-3.566,0.0,0.0498,0.00463,0.0,0.0347,0.578,186.002
582,60LAae4EzXrJ2BLwvfMfJH,https://open.spotify.com/track/60LAae4EzXrJ2BLwvfMfJH,Nicky Youre,0.585,0.835,5.0,-6.453,1.0,0.113,0.0687,0.0,0.275,0.93,164.988
583,3e9GHujFJkDT6hSZTAw1yR,https://open.spotify.com/track/3e9GHujFJkDT6hSZTAw1yR,Nicky Youre,0.718,0.684,7.0,-13.27,1.0,0.0614,0.0376,2.39e-05,0.0922,0.601,110.153
584,158fT4ny1hTwBUamEeCeVH,https://open.spotify.com/track/158fT4ny1hTwBUamEeCeVH,Nicky Youre,0.642,0.76,10.0,-4.221,1.0,0.0976,0.0736,0.0,0.301,0.482,122.898
585,7sliFe6W30tPBPh6dvZsIH,https://open.spotify.com/track/7sliFe6W30tPBPh6dvZsIH,Kaliii,0.823,0.388,1.0,-10.867,1.0,0.491,0.0187,0.0,0.0876,0.507,154.569
586,7uuqrSuCjWxPTCVyOeGMyt,https://open.spotify.com/track/7uuqrSuCjWxPTCVyOeGMyt,Michelle Maciel,0.711,0.914,7.0,-2.766,0.0,0.0677,0.0891,0.0,0.0749,0.939,148.056
587,3AjSfp5FDvwtMU9XBsbS8j,https://open.spotify.com/track/3AjSfp5FDvwtMU9XBsbS8j,Creeds,0.767,0.83,7.0,-8.78,1.0,0.206,0.209,0.836,0.0582,0.187,75.023
588,22W6wI4hDTjMAYKKBQW9dU,https://open.spotify.com/track/22W6wI4hDTjMAYKKBQW9dU,Agust D,0.59,0.878,4.0,-3.199,0.0,0.266,0.294,0.0,0.0959,0.699,139.934
589,4bjN59DRXFRxBE1g5ne6B1,https://open.spotify.com/track/4bjN59DRXFRxBE1g5ne6B1,Agust D,0.697,0.837,7.0,-2.651,1.0,0.304,0.313,0.0,0.471,0.831,85.097
590,6XrPzwKeGzEvtan3acn7VH,https://open.spotify.com/track/6XrPzwKeGzEvtan3acn7VH,Agust D,0.763,0.806,9.0,-2.785,1.0,0.302,0.207,0.0,0.229,0.522,139.911
591,5fj32MKLHkut2Vod1UodcU,https://open.spotify.com/track/5fj32MKLHkut2Vod1UodcU,Agust D,0.311,0.769,7.0,-4.637,1.0,0.0553,0.226,0.0,0.105,0.16,78.265
592,2vRoAkwc3UBEPW2udvN0u9,https://open.spotify.com/track/2vRoAkwc3UBEPW2udvN0u9,Agust D,0.575,0.854,9.0,-2.62,1.0,0.214,0.2,0.0,0.226,0.609,164.029
593,41JPN7pZMTp1sumBOHOzHd,https://open.spotify.com/track/41JPN7pZMTp1sumBOHOzHd,Agust D,0.729,0.574,7.0,-4.779,0.0,0.0589,0.391,0.0,0.319,0.438,88.94
594,3JSodIIStqTwXSH7nXOuhe,https://open.spotify.com/track/3JSodIIStqTwXSH7nXOuhe,Agust D,0.68,0.877,6.0,-4.224,0.0,0.223,0.137,0.0,0.34,0.906,128.045
595,56tf3cHQkwmvoplotk5QXd,https://open.spotify.com/track/56tf3cHQkwmvoplotk5QXd,Agust D,0.188,0.309,5.0,-10.564,0.0,0.0287,0.898,0.771,0.0621,0.0677,90.687
596,4j3M8NrbGSXdMPwEVsnfHE,https://open.spotify.com/track/4j3M8NrbGSXdMPwEVsnfHE,Agust D,0.761,0.777,5.0,-4.68,0.0,0.0941,0.21,0.0,0.0771,0.377,89.959
597,7gv3UYPh05ZDP7Io5BIsn7,https://open.spotify.com/track/7gv3UYPh05ZDP7Io5BIsn7,Agust D,0.439,0.733,4.0,-6.471,1.0,0.0773,0.0345,0.0,0.292,0.615,162.125
598,6yVjjQA31SLM1kc4j5jPwF,https://open.spotify.com/track/6yVjjQA31SLM1kc4j5jPwF,6YNTHMANE,0.748,0.99,1.0,-2.39,1.0,0.151,0.303,0.132,0.267,0.386,126.015
599,6maTPqynTmrkWIralgGaoP,https://open.spotify.com/track/6maTPqynTmrkWIralgGaoP,Mae Stephens,0.898,0.732,7.0,-3.982,1.0,0.0427,0.621,1.29e-05,0.0908,0.96,115.955
600,3QAU2pj4LUKf7yaTgANlQV,https://open.spotify.com/track/3QAU2pj4LUKf7yaTgANlQV,The Kolors,0.885,0.579,11.0,-5.14,0.0,0.0596,0.00318,0.0,0.0708,0.817,123.038
601,0pTSYl7m6l4VYvf3mMi1Yd,https://open.spotify.com/track/0pTSYl7m6l4VYvf3mMi1Yd,Ice Spice,0.76,0.726,1.0,-7.04,1.0,0.205,0.264,0.0,0.1,0.407,96.602
602,7e8ps3VqglKLsjzwMfFuxJ,https://open.spotify.com/track/7e8ps3VqglKLsjzwMfFuxJ,Ice Spice,0.818,0.582,11.0,-6.513,0.0,0.331,0.261,0.0,0.139,0.679,146.046
603,5JYPXqMwYc0zTODQdjMEZN,https://open.spotify.com/track/5JYPXqMwYc0zTODQdjMEZN,Ice Spice,0.789,0.763,1.0,-6.169,1.0,0.199,0.123,2.22e-05,0.132,0.272,140.107
604,2a6sGVLwsgVLvvyLRrTgmP,https://open.spotify.com/track/2a6sGVLwsgVLvvyLRrTgmP,Ice Spice,0.558,0.786,0.0,-4.839,1.0,0.338,0.675,3e-06,0.24,0.706,141.294
605,3PIkDjIA7MZEHkGSOmbgRW,https://open.spotify.com/track/3PIkDjIA7MZEHkGSOmbgRW,Ice Spice,0.902,0.67,9.0,-5.509,1.0,0.182,0.159,0.0,0.0928,0.749,147.974
606,6NLITAVV34g1xKK43uMxRi,https://open.spotify.com/track/6NLITAVV34g1xKK43uMxRi,Ice Spice,0.907,0.736,9.0,-4.226,1.0,0.145,0.33,0.0,0.0816,0.823,147.969
607,7jr6fz888xjUlsAD2tZzKR,https://open.spotify.com/track/7jr6fz888xjUlsAD2tZzKR,Ice Spice,0.873,0.588,1.0,-7.195,1.0,0.278,0.126,0.0,0.0927,0.727,147.067
608,0QdB2tkxPG1qMgAMwv6mRP,https://open.spotify.com/track/0QdB2tkxPG1qMgAMwv6mRP,Ice Spice,0.721,0.831,10.0,-4.139,0.0,0.326,0.692,0.0,0.107,0.767,140.044
609,0BlMeDRvAOgRjUDDLamIaO,https://open.spotify.com/track/0BlMeDRvAOgRjUDDLamIaO,Ice Spice,0.731,0.653,8.0,-5.326,1.0,0.221,0.149,2.67e-06,0.0774,0.585,162.144
610,4A8ts0wUeOYu7y11KAAPil,https://open.spotify.com/track/4A8ts0wUeOYu7y11KAAPil,Ice Spice,0.899,0.61,11.0,-5.792,0.0,0.181,0.307,0.0,0.0881,0.632,110.761
611,15fiT3hdgQs817NrcgJ3CM,https://open.spotify.com/track/15fiT3hdgQs817NrcgJ3CM,Ice Spice,0.689,0.625,0.0,-7.81,1.0,0.267,0.612,0.0,0.213,0.782,144.89
612,76yLBykniz0SSNv0jj17M2,https://open.spotify.com/track/76yLBykniz0SSNv0jj17M2,The Weeknd,0.678,0.555,7.0,-7.964,1.0,0.286,0.156,4.41e-06,0.13,0.474,186.005
613,6fSvz9yrQY407xmr7cdjuA,https://open.spotify.com/track/6fSvz9yrQY407xmr7cdjuA,The Weeknd,0.59,0.59,1.0,-9.356,1.0,0.0554,0.224,1.31e-05,0.247,0.198,77.485
614,4k47x4UkxG215nFLMFna8A,https://open.spotify.com/track/4k47x4UkxG215nFLMFna8A,The Weeknd,0.511,0.659,8.0,-7.532,0.0,0.0777,0.028,7.49e-05,0.199,0.239,173.975
615,4zHa39io9pjsiAE6LwM2NH,https://open.spotify.com/track/4zHa39io9pjsiAE6LwM2NH,The Weeknd,0.708,0.47,8.0,-8.127,1.0,0.263,0.184,0.0,0.162,0.347,160.145
616,3mynPhglTz2Ggh8SxA34kR,https://open.spotify.com/track/3mynPhglTz2Ggh8SxA34kR,The Weeknd,0.724,0.863,9.0,-6.577,0.0,0.257,0.0129,0.0,0.066,0.776,112.873
617,36K5mnqwfxGS0rvxz7FPyq,https://open.spotify.com/track/36K5mnqwfxGS0rvxz7FPyq,The Weeknd,0.672,0.744,0.0,-6.86,1.0,0.0489,0.0168,7.95e-06,0.487,0.737,109.975
618,2QRvliBEcGIEgTrjVfxmXo,https://open.spotify.com/track/2QRvliBEcGIEgTrjVfxmXo,The Weeknd,0.603,0.404,1.0,-9.396,1.0,0.265,0.345,0.0,0.204,0.624,76.73
619,3CktmDvZGj21m3pNFj5Lr3,https://open.spotify.com/track/3CktmDvZGj21m3pNFj5Lr3,The Weeknd,0.618,0.462,5.0,-13.633,0.0,0.115,0.371,0.169,0.0958,0.507,89.818
620,3r5lHFACTti0w2REN5tcrn,https://open.spotify.com/track/3r5lHFACTti0w2REN5tcrn,The Weeknd,0.527,0.683,1.0,-6.194,0.0,0.0729,0.138,0.0,0.362,0.612,149.905
621,4QYEtbfsqusrXN5A49LG53,https://open.spotify.com/track/4QYEtbfsqusrXN5A49LG53,The Weeknd,0.773,0.464,6.0,-9.355,0.0,0.0984,0.117,0.0,0.119,0.268,140.004
622,5ejT19NfiINj4cFmjRHwAC,https://open.spotify.com/track/5ejT19NfiINj4cFmjRHwAC,The Weeknd,0.713,0.781,7.0,-6.018,0.0,0.0564,0.0415,0.0,0.192,0.771,116.965
623,5HFQB9ENLGBHTci7xPmLk6,https://open.spotify.com/track/5HFQB9ENLGBHTci7xPmLk6,The Weeknd,0.854,0.617,5.0,-7.957,0.0,0.0767,0.0358,2.23e-05,0.0875,0.84,113.976
624,2DsrtZoRxeHdCSGRlQVQtj,https://open.spotify.com/track/2DsrtZoRxeHdCSGRlQVQtj,The Weeknd,0.666,0.414,4.0,-8.177,0.0,0.131,0.681,0.000467,0.119,0.453,148.051
625,09mBPwUMt1TXNtneqvmZZ5,https://open.spotify.com/track/09mBPwUMt1TXNtneqvmZZ5,The Weeknd,0.535,0.549,7.0,-8.523,0.0,0.129,0.0292,0.0,0.102,0.442,150.138
626,3iPmwJh56xbDF7Xduimf0d,https://open.spotify.com/track/3iPmwJh56xbDF7Xduimf0d,The Weeknd,0.599,0.576,1.0,-9.156,1.0,0.0884,0.0729,0.0,0.0997,0.231,109.962
627,3Xz0rSC29WbaobyJQfeYsp,https://open.spotify.com/track/3Xz0rSC29WbaobyJQfeYsp,The Weeknd,0.464,0.383,8.0,-11.496,0.0,0.0751,0.399,0.000301,0.101,0.17,120.04
628,0awWj9Wzj375IL5etqa1Dk,https://open.spotify.com/track/0awWj9Wzj375IL5etqa1Dk,The Weeknd,0.483,0.498,1.0,-8.131,0.0,0.0698,0.104,0.0,0.154,0.456,132.449
629,0yi180gAOIJhcRo7wY4Htl,https://open.spotify.com/track/0yi180gAOIJhcRo7wY4Htl,The Weeknd,0.774,0.774,0.0,-6.911,0.0,0.16,0.418,0.0,0.0764,0.54,92.99
630,4W4fNrZYkobj539TOWsLO2,https://open.spotify.com/track/4W4fNrZYkobj539TOWsLO2,The Weeknd,0.575,0.5,1.0,-7.594,0.0,0.0707,0.227,0.0,0.335,0.506,67.033
631,3DCc4HPrVukBeaDGe3Cosk,https://open.spotify.com/track/3DCc4HPrVukBeaDGe3Cosk,The Weeknd,0.741,0.562,9.0,-8.416,0.0,0.114,0.192,2.65e-06,0.172,0.465,93.028
632,2rlEZYWZFE84YTbrwypBr0,https://open.spotify.com/track/2rlEZYWZFE84YTbrwypBr0,The Weeknd,0.752,0.612,8.0,-6.796,1.0,0.213,0.164,0.0,0.115,0.515,160.035
633,06tNJ27nVxbDwhiQMChWyr,https://open.spotify.com/track/06tNJ27nVxbDwhiQMChWyr,Odetari,0.585,0.86,6.0,-5.274,1.0,0.116,0.0566,0.000142,0.18,0.607,146.441
634,7E9kejvFw8NDfuu4y3hqkp,https://open.spotify.com/track/7E9kejvFw8NDfuu4y3hqkp,Odetari,0.684,0.701,4.0,-11.994,0.0,0.0751,0.0875,0.135,0.111,0.498,124.969
635,5RcxRGvmYai7kpFSfxe5GY,https://open.spotify.com/track/5RcxRGvmYai7kpFSfxe5GY,Becky G,0.852,0.675,2.0,-5.738,1.0,0.0363,0.397,0.00317,0.0905,0.528,132.005
636,6jemILri7l5LuPhKs2nuXr,https://open.spotify.com/track/6jemILri7l5LuPhKs2nuXr,Ed Sheeran,0.47,0.203,4.0,-8.676,1.0,0.0371,0.758,2.41e-06,0.312,0.325,153.578
637,6UIcjH0BzH2MKvToeEYIOZ,https://open.spotify.com/track/6UIcjH0BzH2MKvToeEYIOZ,Ed Sheeran,0.584,0.374,4.0,-9.224,1.0,0.0337,0.617,2.86e-06,0.0694,0.279,147.084
638,3p7XQpdt8Dr6oMXSvRZ9bg,https://open.spotify.com/track/3p7XQpdt8Dr6oMXSvRZ9bg,Ed Sheeran,0.793,0.52,11.0,-7.457,0.0,0.0696,0.246,0.0,0.0878,0.309,107.014
639,74eJR4gwG1ZmG4BFkbrOlA,https://open.spotify.com/track/74eJR4gwG1ZmG4BFkbrOlA,Ed Sheeran,0.629,0.312,1.0,-7.609,1.0,0.0318,0.813,0.0,0.169,0.456,77.044
640,4u4A4lPpiw54evLxTaLeRJ,https://open.spotify.com/track/4u4A4lPpiw54evLxTaLeRJ,Ed Sheeran,0.711,0.55,2.0,-9.682,1.0,0.0332,0.226,0.00928,0.12,0.616,146.928
641,0vber253Le8WWt7gKorVe9,https://open.spotify.com/track/0vber253Le8WWt7gKorVe9,Ed Sheeran,0.663,0.436,3.0,-7.81,1.0,0.0359,0.488,0.0,0.116,0.316,143.197
642,290x9rCh2EWcJ9YKpfiI9z,https://open.spotify.com/track/290x9rCh2EWcJ9YKpfiI9z,Ed Sheeran,0.428,0.296,0.0,-8.731,1.0,0.0396,0.85,3.63e-06,0.0767,0.156,169.744
643,6ZZf5a8oiInHDkBe9zXfLP,https://open.spotify.com/track/6ZZf5a8oiInHDkBe9zXfLP,Ed Sheeran,0.5,0.757,6.0,-6.542,0.0,0.0522,0.0989,2.5e-06,0.324,0.443,175.944
644,0bCnvkP7PYCJV64sQLl5mm,https://open.spotify.com/track/0bCnvkP7PYCJV64sQLl5mm,Ed Sheeran,0.51,0.316,9.0,-10.001,1.0,0.0289,0.941,2.5e-05,0.0936,0.226,139.917
645,26J3f0d3ZuN7g66xBdey8o,https://open.spotify.com/track/26J3f0d3ZuN7g66xBdey8o,Ed Sheeran,0.56,0.616,0.0,-7.523,0.0,0.032,0.776,0.000334,0.0901,0.399,172.031
646,1DSwFkEe28GSFmdIK92OFX,https://open.spotify.com/track/1DSwFkEe28GSFmdIK92OFX,Ed Sheeran,0.743,0.405,10.0,-7.901,1.0,0.0416,0.803,0.0,0.134,0.353,124.041
647,3qwxZ8ygOYSWE790KcfgU1,https://open.spotify.com/track/3qwxZ8ygOYSWE790KcfgU1,Ed Sheeran,0.592,0.32,0.0,-8.069,1.0,0.0331,0.727,0.0,0.259,0.35,134.085
648,09UTOp33EhOSWzvGL0YOws,https://open.spotify.com/track/09UTOp33EhOSWzvGL0YOws,Ed Sheeran,0.644,0.345,0.0,-6.433,1.0,0.0268,0.829,0.0,0.12,0.252,80.957
649,1eYafSv4c2aFNf98hSFHX0,https://open.spotify.com/track/1eYafSv4c2aFNf98hSFHX0,Ed Sheeran,0.436,0.19,7.0,-7.693,1.0,0.0303,0.872,0.0,0.0971,0.326,79.571
650,75To9uF11PYY0vAkXnDWvW,https://open.spotify.com/track/75To9uF11PYY0vAkXnDWvW,Ed Sheeran,0.764,0.233,7.0,-9.099,1.0,0.0302,0.86,0.00185,0.0939,0.155,131.982
651,5M12X6gQDoMMqqlRDg5Bfo,https://open.spotify.com/track/5M12X6gQDoMMqqlRDg5Bfo,Ed Sheeran,0.695,0.322,1.0,-7.145,0.0,0.03,0.76,0.0,0.0895,0.4,119.937
652,0C1dOJr5ae2tJSUGxMXTcC,https://open.spotify.com/track/0C1dOJr5ae2tJSUGxMXTcC,Ed Sheeran,0.623,0.547,3.0,-7.077,1.0,0.0342,0.562,0.0,0.129,0.484,133.297
653,0Himk13I9FPFVwSyPhU3WD,https://open.spotify.com/track/0Himk13I9FPFVwSyPhU3WD,Ed Sheeran,0.611,0.394,7.0,-6.786,1.0,0.0306,0.763,0.0,0.153,0.728,74.998
654,40xfJg6ZZXr3jRJkxJJZ0O,https://open.spotify.com/track/40xfJg6ZZXr3jRJkxJJZ0O,Kali Uchis,0.279,0.0416,5.0,-18.494,0.0,0.0406,0.776,2.93e-06,0.104,0.165,119.691
655,35SbrfbaSpGUBX7e5BPega,https://open.spotify.com/track/35SbrfbaSpGUBX7e5BPega,Kali Uchis,0.452,0.589,10.0,-8.371,0.0,0.0458,0.18,0.00048,0.139,0.315,141.692
656,6V91Cctseyb8yz67YQMDw3,https://open.spotify.com/track/6V91Cctseyb8yz67YQMDw3,Kali Uchis,0.583,0.544,0.0,-11.024,1.0,0.228,0.725,0.0,0.585,0.211,155.9
657,128I36bDgYHU9l2QcgEGcd,https://open.spotify.com/track/128I36bDgYHU9l2QcgEGcd,Kali Uchis,0.56,0.395,2.0,-11.236,0.0,0.0542,0.805,0.00264,0.102,0.414,130.782
658,6TRjT37UyRUVrGg3gTlIqb,https://open.spotify.com/track/6TRjT37UyRUVrGg3gTlIqb,Kali Uchis,0.632,0.469,10.0,-8.683,0.0,0.0313,0.442,0.000132,0.124,0.541,94.347
659,1dvqHhLNccePPBHq11TW7v,https://open.spotify.com/track/1dvqHhLNccePPBHq11TW7v,Kali Uchis,0.641,0.684,10.0,-6.119,0.0,0.0476,0.129,0.000288,0.141,0.188,104.036
660,2VxQqF52M7IPkiLd4XmTNi,https://open.spotify.com/track/2VxQqF52M7IPkiLd4XmTNi,Kali Uchis,0.501,0.427,0.0,-8.715,1.0,0.0312,0.675,4.22e-06,0.297,0.32,88.872
661,4ipzXe2jmoeN7zm2VMb4eX,https://open.spotify.com/track/4ipzXe2jmoeN7zm2VMb4eX,Kali Uchis,0.648,0.651,10.0,-8.269,0.0,0.143,0.128,0.0,0.121,0.401,90.952
662,0wzCQjc8JRa39ej1TFkAFt,https://open.spotify.com/track/0wzCQjc8JRa39ej1TFkAFt,Kali Uchis,0.635,0.748,2.0,-5.458,0.0,0.0597,0.0362,3.33e-06,0.0755,0.629,82.016
663,5lrG8pjDvOJA8MdZB4YcfY,https://open.spotify.com/track/5lrG8pjDvOJA8MdZB4YcfY,Kali Uchis,0.397,0.537,6.0,-6.107,0.0,0.0327,0.027,9.51e-06,0.276,0.132,141.502
664,7oeUBKNIiiYjoasR9pTiu4,https://open.spotify.com/track/7oeUBKNIiiYjoasR9pTiu4,Kali Uchis,0.412,0.429,6.0,-12.403,0.0,0.188,0.31,0.0,0.142,0.463,149.171
665,0PfurdlOZRYJ6pkrvHOkUh,https://open.spotify.com/track/0PfurdlOZRYJ6pkrvHOkUh,Kali Uchis,0.708,0.574,11.0,-6.111,0.0,0.0493,0.539,7.12e-05,0.21,0.563,94.004
666,0vQffWKfl0JyRqtdoZINEM,https://open.spotify.com/track/0vQffWKfl0JyRqtdoZINEM,Kali Uchis,0.639,0.641,8.0,-6.798,0.0,0.0344,0.0649,1.58e-05,0.137,0.419,111.017
667,0JmnkIqdlnUzPaf8sqBRs3,https://open.spotify.com/track/0JmnkIqdlnUzPaf8sqBRs3,Kali Uchis,0.642,0.706,7.0,-6.872,0.0,0.052,0.518,0.0,0.25,0.896,136.851
668,7xS1vBqvD0Otk09SCpZd8y,https://open.spotify.com/track/7xS1vBqvD0Otk09SCpZd8y,Kali Uchis,0.577,0.609,6.0,-7.011,0.0,0.0725,0.501,4.55e-06,0.723,0.714,125.112
669,4MTuL20LF3pWebeJbcNh7p,https://open.spotify.com/track/4MTuL20LF3pWebeJbcNh7p,Post Malone,0.413,0.316,7.0,-7.794,1.0,0.0439,0.586,3.33e-06,0.105,0.319,183.328
670,444vevlQjTnKioLLncteGv,https://open.spotify.com/track/444vevlQjTnKioLLncteGv,Post Malone,0.445,0.797,11.0,-5.086,0.0,0.0434,0.000227,0.0,0.363,0.267,135.483
671,7jvtmQ3onpWeUm7dyFSSSc,https://open.spotify.com/track/7jvtmQ3onpWeUm7dyFSSSc,Post Malone,0.486,0.899,2.0,-4.713,1.0,0.0489,0.00115,0.0,0.102,0.356,169.934
672,6V1TqJxtw3P0ouCKICvl9l,https://open.spotify.com/track/6V1TqJxtw3P0ouCKICvl9l,Post Malone,0.419,0.729,1.0,-5.1,0.0,0.0586,0.0429,0.0,0.19,0.0964,155.057
673,3pI3nzi2Y0Iyj1nATDOeQV,https://open.spotify.com/track/3pI3nzi2Y0Iyj1nATDOeQV,Post Malone,0.549,0.636,9.0,-4.636,1.0,0.0387,0.0968,0.0,0.279,0.266,74.142
674,3FtQes77xlbS9QTVts7p2u,https://open.spotify.com/track/3FtQes77xlbS9QTVts7p2u,Post Malone,0.574,0.79,0.0,-5.541,1.0,0.0411,0.00443,0.0,0.121,0.44,106.997
675,4mahloUW5K6KeGijwnMGDr,https://open.spotify.com/track/4mahloUW5K6KeGijwnMGDr,Post Malone,0.503,0.839,0.0,-4.593,1.0,0.069,1.89e-05,0.0,0.35,0.384,145.836
676,3ZcJaN63FKEMxDWWPefsiW,https://open.spotify.com/track/3ZcJaN63FKEMxDWWPefsiW,Post Malone,0.558,0.707,2.0,-5.675,1.0,0.0306,0.0281,0.0,0.358,0.267,91.051
677,3uMO7jmdXxwSijvxNXDgE4,https://open.spotify.com/track/3uMO7jmdXxwSijvxNXDgE4,Post Malone,0.554,0.741,1.0,-5.006,1.0,0.0412,0.000575,0.000261,0.398,0.45,139.923
678,5oJw81e2Tzr2rC0lHXnDPb,https://open.spotify.com/track/5oJw81e2Tzr2rC0lHXnDPb,Post Malone,0.702,0.829,7.0,-7.609,1.0,0.059,0.00862,0.00277,0.339,0.575,113.942
679,4qtxILwBcAHEHbG7R0xF4r,https://open.spotify.com/track/4qtxILwBcAHEHbG7R0xF4r,Post Malone,0.41,0.291,3.0,-7.405,1.0,0.0312,0.538,4.01e-05,0.12,0.179,129.337
680,3BHFResGQiUvbYToUdaDQz,https://open.spotify.com/track/3BHFResGQiUvbYToUdaDQz,Post Malone,0.483,0.768,0.0,-4.911,1.0,0.0344,0.014,0.0,0.109,0.332,166.061
681,0cuNKdwaFrDJ4G1hYxI6aI,https://open.spotify.com/track/0cuNKdwaFrDJ4G1hYxI6aI,Post Malone,0.513,0.58,2.0,-6.101,1.0,0.0691,0.00214,1.15e-05,0.296,0.371,79.986
682,6wOmmoM5nyS6mOyzo9wDjC,https://open.spotify.com/track/6wOmmoM5nyS6mOyzo9wDjC,Post Malone,0.639,0.82,7.0,-4.288,0.0,0.0682,0.0319,0.0,0.163,0.403,119.896
683,6Sjg6cp8yXtKX5DrcEl7HV,https://open.spotify.com/track/6Sjg6cp8yXtKX5DrcEl7HV,Post Malone,0.273,0.558,8.0,-6.893,1.0,0.0325,0.0343,0.000331,0.142,0.196,171.873
684,04J9hE3RhAsecsgVWl70jW,https://open.spotify.com/track/04J9hE3RhAsecsgVWl70jW,Post Malone,0.569,0.244,7.0,-7.88,1.0,0.0344,0.723,0.0,0.12,0.244,128.042
685,26EjM7ZMAnWOKPAuKNOX24,https://open.spotify.com/track/26EjM7ZMAnWOKPAuKNOX24,Post Malone,0.502,0.532,9.0,-5.814,1.0,0.0408,0.0144,0.0,0.0891,0.216,152.076
686,0xIuPDzJSnJywALez8dwKR,https://open.spotify.com/track/0xIuPDzJSnJywALez8dwKR,AP Dhillon,0.78,0.744,2.0,-4.773,1.0,0.0298,0.161,0.0011,0.201,0.925,116.978
687,28BSTgZH1ckI8Xfy8LXaRz,https://open.spotify.com/track/28BSTgZH1ckI8Xfy8LXaRz,Yandel,0.72,0.821,6.0,-2.488,0.0,0.0681,0.0953,0.000167,0.0929,0.628,167.998
688,2N6nvOoosSaNduG3wmZJo7,https://open.spotify.com/track/2N6nvOoosSaNduG3wmZJo7,Morad,0.595,0.498,1.0,-7.895,0.0,0.0949,0.504,0.0,0.122,0.352,126.969
689,5wFtUYK4cSjgVc760eLlcs,https://open.spotify.com/track/5wFtUYK4cSjgVc760eLlcs,Morad,0.772,0.468,7.0,-7.448,0.0,0.147,0.194,1.07e-06,0.0919,0.303,99.978
690,4pS2RiGbEKQbrkeH21QuMe,https://open.spotify.com/track/4pS2RiGbEKQbrkeH21QuMe,Morad,0.825,0.69,10.0,-5.675,0.0,0.166,0.349,0.00543,0.0902,0.614,136.053
691,3hQARI8XG01UawaCalyfjK,https://open.spotify.com/track/3hQARI8XG01UawaCalyfjK,Morad,0.792,0.509,4.0,-9.564,0.0,0.0505,0.64,0.341,0.13,0.274,124.984
692,0yK1nUASmGNYKUH5qpXeOY,https://open.spotify.com/track/0yK1nUASmGNYKUH5qpXeOY,Morad,0.799,0.668,2.0,-6.452,1.0,0.0663,0.388,1.41e-06,0.252,0.401,105.035
693,3kxXMYZKZka5g4SyqNsk09,https://open.spotify.com/track/3kxXMYZKZka5g4SyqNsk09,Morad,0.825,0.69,10.0,-5.675,0.0,0.166,0.349,0.00543,0.0902,0.614,136.053
694,49BwXf5qkukZN91iFfnNVM,https://open.spotify.com/track/49BwXf5qkukZN91iFfnNVM,Morad,0.862,0.495,2.0,-7.127,1.0,0.0528,0.501,0.056,0.113,0.338,119.958
695,1yFEsKBUzjL7ODRtxgR5pM,https://open.spotify.com/track/1yFEsKBUzjL7ODRtxgR5pM,Morad,0.859,0.675,10.0,-5.498,0.0,0.128,0.124,0.429,0.084,0.656,123.042
696,4i49MfWN68HFd5cAeyoVtq,https://open.spotify.com/track/4i49MfWN68HFd5cAeyoVtq,Morad,0.829,0.705,2.0,-5.578,1.0,0.305,0.349,0.0,0.0988,0.419,96.961
697,4Fv2ZAQ0U1lsEGjhghcdb0,https://open.spotify.com/track/4Fv2ZAQ0U1lsEGjhghcdb0,Morad,0.806,0.691,0.0,-5.392,0.0,0.22,0.184,0.0894,0.109,0.634,131.71
698,55Q180Og5mkW2XeGPjB7yn,https://open.spotify.com/track/55Q180Og5mkW2XeGPjB7yn,Morad,0.813,0.791,11.0,-6.899,0.0,0.111,0.316,0.000165,0.124,0.404,94.063
699,5RY2rdVa0AUg2vi6nvC6sP,https://open.spotify.com/track/5RY2rdVa0AUg2vi6nvC6sP,Morad,0.745,0.759,8.0,-6.332,0.0,0.0906,0.325,0.368,0.123,0.438,130.018
700,3l7ixTpHmRxjjH05OnWY6f,https://open.spotify.com/track/3l7ixTpHmRxjjH05OnWY6f,Morad,0.741,0.728,7.0,-5.28,0.0,0.133,0.423,6.33e-06,0.0552,0.384,123.993
701,1Dlzq86mlvJEkaGoS9c7MN,https://open.spotify.com/track/1Dlzq86mlvJEkaGoS9c7MN,Morad,0.822,0.598,10.0,-5.716,0.0,0.0581,0.275,0.707,0.142,0.479,100.015
702,2WYd3pWMDXUExZaU1vD3vF,https://open.spotify.com/track/2WYd3pWMDXUExZaU1vD3vF,Morad,0.772,0.75,9.0,-5.574,0.0,0.0422,0.174,0.00516,0.132,0.621,119.998
