,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
30,4LRPiXqCikLlN15c3yImP7,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93
31,0WtM2NBVQNNJLh6scP13H8,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999
32,76OGwb5RA9h4FxQPT33ekc,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01
33,3r8RuvgbX9s7ammBn07D3W,0.814,0.641,6,-5.957,0,0.111,0.027,0.0,0.0993,0.183,133.854
34,1ei3hzQmrgealgRKFxIcWn,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007
35,5ww2BF9slyYgNOk37BlC4u,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98
36,1bDbXMyjaUIooNwFE9wn0N,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15
37,46s57QULU02Voy0Kup6UEb,0.908,0.546,8,-10.491,0,0.323,0.0127,0.0,0.0707,0.225,131.016
38,34tz0eDhGuFErIuW3q4mPX,0.841,0.358,9,-8.368,1,0.591,0.0201,0.0,0.39,0.329,158.014
39,0wshkEEcJUQU33RSRBb5dv,0.849,0.433,5,-8.434,0,0.316,0.0407,0.0,0.388,0.395,142.11
40,7l2nxyx7IkBX5orhkALg0V,0.934,0.614,5,-7.384,1,0.198,0.00274,0.0,0.123,0.616,144.045
41,2ZL7WZcjuYKi1KUDtp4kCC,0.773,0.701,7,-6.386,1,0.0512,0.01,0.0,0.163,0.203,129.963
42,0sSRLXxknVTQDStgU1NqpY,0.501,0.403,6,-11.106,0,0.119,0.234,0.0,0.267,0.111,118.352
43,4Flfb4fGscN9kXPOduQLrv,0.746,0.517,10,-7.582,0,0.327,0.0782,0.0,0.137,0.609,88.987
44,7GeTsDIc5ykNB6lORO6Cee,0.734,0.605,1,-8.476,1,0.0699,0.0102,0.0,0.317,0.252,103.976
45,2KLwPaRDOB87XOYAT2fgxh,0.749,0.63,4,-6.652,0,0.116,0.0623,0.0,0.353,0.445,122.03
46,45pUWUeEWGoSdH6UF162G8,0.642,0.533,2,-7.45,1,0.266,0.0104,0.000108,0.251,0.112,120.041
47,410TZrK18uRjtsTunG14cl,0.466,0.703,4,-5.774,0,0.393,0.18,0.0,0.422,0.25,76.815
48,2ZlABhxMMa43COmZ97kKsJ,0.799,0.575,6,-6.257,0,0.282,0.221,0.0,0.196,0.319,99.026
49,29YW2xXlo6Pc6M0SBTCXYN,0.704,0.504,1,-6.749,1,0.223,0.0405,0.000422,0.139,0.0713,82.537
50,1MTXYvJ9TSqg9x6WPCDx2n,0.475,0.692,1,-8.327,1,0.398,0.0533,6.49e-06,0.18,0.241,181.167
51,31bsuKDOzFGzBAoXxtnAJm,0.385,0.34,7,-11.754,1,0.051,0.499,1.2e-05,0.196,0.0398,83.947
52,2tTmW7RDtMQtBk7m2rYeSw,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033
53,5jQI2r1RdgtuT8S3iG8zFC,0.733,0.436,10,-10.489,1,0.08,0.258,0.000573,0.157,0.0976,96.985
54,3eX0NZfLtGzoLUxPNvRfqm,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075
55,0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008
56,1wtOxkiel43cVs0Yux5Q4h,0.663,0.319,9,-13.481,1,0.0375,0.69,0.000993,0.117,0.193,109.957
57,4D7BCuvgdJlYvlX5WlN54t,0.696,0.396,2,-10.289,1,0.0656,0.401,5.2e-06,0.125,0.38,120.041
58,3rWDp9tBPQR9z6U5YyRSK4,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865
59,0heeNYlwOGuUSe7TgUD27B,0.751,0.502,7,-8.763,1,0.167,0.2,0.0,0.296,0.106,108.943
60,1xwAWUI6Dj0WGC3KiUPN0O,0.798,0.277,4,-11.096,0,0.39,0.173,5.25e-05,0.121,0.163,79.846
61,3qoftcUZaUOncvIYjFSPdE,0.696,0.559,7,-9.19,1,0.0693,0.0618,5.58e-05,0.0887,0.433,163.999
62,0A1JLUlkZkp2EFrosoNQi0,0.406,0.306,0,-15.48,1,0.0517,0.785,0.488,0.122,0.122,110.014
63,7KokYm8cMIXCsGVmUvKtqf,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02
64,0wavGRldH0AWyu2zvTz8zb,0.337,0.156,0,-14.919,1,0.0518,0.964,7.72e-05,0.115,0.39,176.655
65,7FmYn9e7KHMXcxqGSj9LjH,0.662,0.357,4,-14.064,1,0.154,0.553,0.00129,0.0837,0.124,125.966
66,6Xom58OOXk2SoU711L2IXO,0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968
67,1dm6z1fWB0cErMszU25dy2,0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293
68,6Sq7ltF9Qa7SNFBsV5Cogx,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005
69,1IHWl5LamUGEuP4ozKQSXZ,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672
70,5CzixCxDkRXX9mScCmah8O,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-05,0.122,0.222,93.05
71,5kVZxyMY1gfdCLiChsfjn1,0.872,0.588,0,-6.276,1,0.0492,0.275,0.0,0.17,0.93,142.004
72,41oY4WCTj5kccfesTVFnvN,0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011
73,31i56LZnwE6uSu3exoHjtB,0.876,0.498,10,-7.511,1,0.0478,0.0706,0.0,0.143,0.428,122.016
74,1797zYiX4cKosMH836X9Gt,0.663,0.786,11,-3.51,0,0.195,0.229,0.0,0.219,0.579,196.12
75,5Eax0qFko2dh7Rl2lYs3bx,0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047
76,4tYFy8ALRjIZvnvSLw5lxN,0.829,0.799,9,-5.389,1,0.0897,0.0151,0.000543,0.242,0.471,97.013
77,2uflssWlCaJ6CbTMOsUpNI,0.861,0.645,6,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391
78,2NMjggapJcXXM7WccGEBUO,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-05,0.467,0.77,105.009
79,3k3NWokhRRkEPhCzPmV8TW,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928
80,4d4ZXH4dr5bYfgErHiZCX2,0.817,0.67,1,-6.534,1,0.0506,0.123,1.92e-06,0.128,0.495,130.058
81,0UvZcEfpzVyx47QsRbjyBz,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,0.599,117.765
82,0E0DRHf5PfMeor0ZCwB3oT,0.777,0.595,2,-6.79,1,0.0375,0.59,0.00139,0.0669,0.546,108.02
83,6VrQTLzzuyGIYjUDe4kAZk,0.839,0.69,11,-4.464,1,0.0615,0.207,8.33e-06,0.176,0.744,151.991
84,44XjoNvtwevktFKjvVe1vH,0.797,0.616,1,-10.229,0,0.375,0.762,0.000293,0.0979,0.451,103.071
85,28GCbKgjlVD9eDmasGbe0T,0.714,0.645,10,-5.493,1,0.0514,0.229,0.00083,0.0942,0.434,85.046
86,18HOjcvTVV7W8YzBuOsAPS,0.503,0.496,5,-9.123,0,0.0556,0.693,0.0,0.123,0.412,187.844
87,0wihfILRNOwE2156Shezc8,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018
88,71wFwRo8xGc4lrcyKwsvba,0.608,0.626,2,-4.773,1,0.301,0.597,2.16e-06,0.25,0.246,176.086
89,6qyS9qBy0mEk3qYaH8mPss,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966
90,0HIeI7doCC3xlhlfFxXWMc,0.571,0.946,1,-1.797,1,0.284,0.00821,0.00717,0.0977,0.436,193.595
91,3nqQXoyQOWXiESFLlDF1hG,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121
92,4h9wh7iOZ0GGn8QVp4RAOB,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994
93,5LYMamLv12UPbemOaTPyeV,0.72,0.715,11,-4.652,1,0.04,0.258,0.0568,0.107,0.357,107.041
94,1qEmFfgcLObUfQm0j1W2CK,0.714,0.728,10,-4.595,1,0.0468,0.298,0.0,0.106,0.901,114.996
95,4j6kId9QIqhoXvqHKgSKa0,0.645,0.721,5,-4.394,1,0.0336,0.357,0.143,0.204,0.88,182.928
96,4Dvkj6JhhA12EX05fT7y2e,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93
97,51Zw1cKDgkad0CXv23HCMU,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5
98,3i058E8uxTsYqJ5NWZzqSj,0.559,0.535,3,-7.723,1,0.039,0.719,0.000143,0.0954,0.402,141.96
99,6uvh0In7u1Xn4HgxOfAn8O,0.507,0.294,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,0.386,114.199
100,35TyJIMR3xRouUuo2sjS6v,0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993
101,69w5X6uTrOaWM32IetSzvO,0.707,0.811,4,-5.298,0,0.0304,0.311,0.0152,0.131,0.899,113.971
102,2NcQic8JxdjAlAHuNbOIRE,0.721,0.479,9,-9.669,1,0.226,0.321,0.00156,0.182,0.902,164.948
103,0rzaRSujxA0bKyjJl6vHYq,0.576,0.457,0,-6.473,1,0.0304,0.143,3.05e-05,0.0917,0.301,138.984
104,6qj02zSeEJGWZ4c0dn5QzJ,0.417,0.202,0,-10.976,1,0.0357,0.935,0.0,0.108,0.323,118.029
105,1mw0RgNXIpYRyyCdBQbLgA,0.555,0.536,7,-8.233,1,0.0452,0.669,0.0,0.0623,0.203,118.057
106,2AaaE0qvFWtyT8srKNfRhH,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913
107,3GYlZ7tbxLOxe6ewMNVTkw,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214
108,5SHpuW2qjkQtFRpE6P9Nks,0.387,0.135,7,-14.398,1,0.051,0.929,0.0,0.0948,0.21,82.987
109,0YFqKxV9uNu6LUeYkLOKRS,0.364,0.62,5,-6.638,0,0.0555,0.736,0.00225,0.429,0.491,79.904
110,0vjeOZ3Ft5jvAi9SBFJm1j,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622
111,2Hh3ETdQKrmSI3QS0hme7g,0.684,0.671,7,-4.392,0,0.0464,0.189,2.37e-05,0.122,0.156,88.048
112,1pacwLXyRO47ka0v6LTIiY,0.796,0.539,7,-5.974,0,0.0433,0.103,0.0,0.343,0.123,111.988
113,2Yt4SXIgmoaPZHGdRafp4P,0.822,0.788,11,-3.634,0,0.173,0.0838,0.000173,0.359,0.389,111.016
114,5wG3HvLhF6Y5KTGlK0IW3J,0.571,0.549,1,-7.38,0,0.404,0.18,0.0,0.168,0.447,119.497
115,221qmpQeBNV87sUjQeUTVH,0.693,0.67,2,-3.537,0,0.0345,0.0958,0.00857,0.432,0.084,119.907
116,2VtgzixdB967bHDNu5A1nh,0.709,0.734,1,-5.027,1,0.125,0.0411,0.0,0.346,0.245,143.087
117,2N9LEu6Pf8nDcp3GjWJT1Z,0.668,0.727,1,-4.613,1,0.248,0.0301,0.0,0.143,0.309,143.083
118,2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95
119,4WuOWVnAqvEQxgSRrspBgt,0.671,0.658,2,-5.567,1,0.309,0.189,8.66e-05,0.147,0.257,87.933
120,1UsQe17Ef7tV1ahFqHEFR3,0.521,0.526,1,-8.691,1,0.276,0.131,0.000577,0.173,0.179,161.571
121,0OoNzMdPSgbkM5MkcuEZfm,0.746,0.497,10,-8.313,1,0.227,0.511,2.2e-05,0.0988,0.169,93.971
122,3SsJ17EnPIu1B4GZshqjIS,0.491,0.77,5,-6.018,0,0.308,0.112,0.0,0.319,0.37,177.977
123,4a1fh9vJMMoRjNrBmEWoM0,0.837,0.58,4,-6.932,0,0.0618,0.053,0.00276,0.699,0.262,111.981
124,6prribvZEc0z79BkGLuuhJ,0.438,0.646,7,-7.504,0,0.314,0.687,4.67e-05,0.105,0.591,78.748
125,1Qrg8KqiBpW07V7PNxwwwL,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98
126,2KiLsNebHpP3Obhrj4wZWr,0.658,0.646,1,-5.402,1,0.0824,0.403,0.226,0.205,0.395,152.036
127,3KRsOSYyt1NELhAhb3AFXu,0.721,0.592,0,-7.218,0,0.0573,0.401,0.00407,0.129,0.257,145.005
128,2hQo3aG0eeAnj3GSC0dfKL,0.553,0.256,9,-10.272,0,0.103,0.859,0.0,0.127,0.542,63.462
129,1k903tSQLMEyI25Zk7Uu9q,0.46,0.265,9,-11.786,0,0.0387,0.919,0.0,0.207,0.539,109.966
130,4NqkE7kRUvMDEdcqD96EDO,0.733,0.685,10,-6.228,0,0.0533,0.363,0.000238,0.333,0.837,150.073
131,7aQi48ImHQsfni7tDlFQvL,0.538,0.541,0,-7.169,1,0.102,0.129,0.0,0.115,0.386,142.887
132,77G7Q90RXX3YTVXHw5Oox3,0.519,0.67,5,-6.864,1,0.258,0.268,0.000145,0.114,0.752,159.712
133,4tNTlP9M5kN2TB8OK6PDqn,0.491,0.44,5,-7.71,1,0.0628,0.539,0.0,0.148,0.43,74.63
134,6XguPmvQF7YCbCCiGaH3zd,0.571,0.651,8,-8.096,1,0.288,0.226,0.0189,0.233,0.335,80.914
135,0GhV8OqZZHJ9ajvAo7PeQW,0.614,0.452,6,-9.632,1,0.0552,0.833,0.0525,0.115,0.608,125.065
136,21QoQJL82spGDTg7ezskWm,0.491,0.724,2,-5.821,1,0.0411,0.082,4.13e-06,0.34,0.486,180.163
137,0impvergaW8CuQS2OcEWMu,0.376,0.279,7,-8.166,1,0.0285,0.801,0.0,0.157,0.312,100.69
138,1FmJMpOjxWkiv5u6L8pxXX,0.78,0.449,8,-8.287,1,0.0657,0.0407,0.000261,0.105,0.801,150.04
139,7qecaub0Xvlw87waQYSfgf,0.544,0.207,0,-11.976,1,0.0493,0.807,4.78e-06,0.101,0.209,151.354
140,4Mteyd60tfstDuzfkGqXx1,0.415,0.692,11,-7.52,1,0.0763,0.773,0.000624,0.341,0.355,101.867
141,7A43EM6GnRnq0aWYRVzS4H,0.48,0.563,2,-7.29,1,0.127,0.708,0.000133,0.181,0.408,115.8
142,4NLBrPnLcOgyoOUFmRsDbt,0.831,0.5,3,-7.941,0,0.0965,0.24,0.00682,0.0898,0.532,120.013
143,6koKhrBBcExADvWuOgceNZ,0.434,0.586,9,-7.612,1,0.138,0.753,0.0144,0.146,0.239,78.259
144,2EDuxTLWcKf4xitJnM9grN,0.459,0.385,7,-8.651,0,0.123,0.514,1.06e-06,0.126,0.458,77.642
145,10sFUdHmJAChUw36XaEOGV,0.489,0.659,1,-8.884,0,0.057,0.421,3.21e-05,0.787,0.395,121.179
146,27TfEElo4avYcc2OgcknIi,0.707,0.729,2,-5.486,0,0.274,0.344,0.0,0.081,0.437,80.101
147,1kNdtonJXHorsVpWerK8C2,0.193,0.0218,0,-31.16,0,0.0389,0.955,0.88,0.117,0.213,125.501
148,1vbn9fEyw1IYhqgZJdu9ZB,0.718,0.758,10,-8.29,1,0.0703,0.238,0.00653,0.11,0.349,118.989
149,4FIgHqXd4KkOwxrGeLDYM2,0.765,0.627,0,-4.607,1,0.0622,0.000916,0.195,0.0847,0.536,118.997
150,1eCFz60zd7mAXgWLapPd9B,0.883,0.283,0,-12.653,1,0.113,0.104,0.00167,0.0935,0.416,122.013
151,0nAZGkBGKQCXyaoSJfRhC1,0.6,0.482,1,-11.596,1,0.0701,0.512,0.000104,0.115,0.323,121.909
152,7sT7kZEYd1MrmzLLIRVZas,0.826,0.276,11,-11.227,0,0.266,0.62,8.53e-05,0.118,0.484,123.985
153,4rmVZajAF7PkrCagGPHbqa,0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027
154,28JBD8p18xNuOfyV7Cotdn,0.499,0.671,4,-6.774,0,0.0561,0.114,0.0169,0.148,0.0557,124.994
155,6Yj7Zhxt73uvwFFvzQXdxO,0.593,0.41,3,-13.097,0,0.0531,0.886,0.0993,0.115,0.201,122.584
156,7hRlTK3mgFTBEjX7DjqBsI,0.502,0.645,2,-10.611,0,0.122,0.444,0.00964,0.107,0.518,109.739
157,3N3d4OWbPVxTQVBFqNyykk,0.718,0.319,3,-11.261,1,0.0435,0.965,0.00036,0.0895,0.639,109.994
158,1XsRwo2it6QHdV2OiT6IzF,0.775,0.688,4,-10.912,0,0.0593,0.0176,0.0917,0.108,0.284,120.017
159,2vy9Ry1TNjCD85TiCbTz0r,0.557,0.706,0,-6.592,1,0.0649,0.268,0.0,0.132,0.582,105.013
160,3F5CgOj3wFlRv51JsHbxhe,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921
161,2qLyo5FeWquE7HBUbcVnEy,0.515,0.387,7,-10.614,1,0.192,0.757,0.0,0.622,0.408,86.313
162,6Alp15t6urC4opjJiyOqZu,0.721,0.457,0,-6.916,1,0.159,0.308,0.0,0.258,0.63,129.98
163,4Wos0h9ECU2Z3oJMTQxpbc,0.672,0.803,3,-5.061,0,0.049,0.0111,0.0,0.0782,0.578,120.058
164,5kcuHw8WtxauIWI5crMcLM,0.7,0.571,3,-7.713,1,0.0591,0.171,0.0,0.0938,0.579,115.036
165,32FhTAAjKZaBein150o3Px,0.386,0.592,11,-7.299,1,0.374,0.363,0.0,0.117,0.161,146.879
166,5QhJorJmjqYfETfqgBtGg3,0.546,0.788,4,-7.109,1,0.543,0.434,0.0,0.121,0.468,113.582
167,4yC3v03vIGfmV6Rag568mV,0.518,0.227,11,-9.457,1,0.0354,0.902,0.0,0.367,0.571,81.174
168,1RAeuvRyRzCweAK3jUT0ZW,0.589,0.632,11,-6.818,0,0.16,0.0121,0.0,0.403,0.46,102.311
169,6dgUya35uo964z7GZXM07g,0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992
170,6n05BgVkxxz2k5ICZYa2PH,0.721,0.666,1,-4.699,0,0.0408,0.0687,0.0,0.045,0.739,132.465
171,1ZvbLYAXwvMfaPtN65QF2D,0.452,0.536,4,-8.864,1,0.14,0.261,0.0,0.14,0.426,122.375
172,38bbpkFcxgjupISR0K94UU,0.601,0.538,7,-8.705,1,0.0406,0.364,0.0,0.131,0.593,107.973
173,17wMOhLqVB3DRCmTaLjwVM,0.591,0.368,4,-9.235,1,0.0414,0.687,0.0,0.0847,0.423,122.161
174,1MpCaOeUWhox2Fgigbe1cL,0.554,0.535,5,-8.959,0,0.186,0.0616,1.32e-05,0.124,0.136,105.865
175,0mKGwFMHzTprtS2vpR3b6s,0.556,0.63,7,-8.15,1,0.102,0.000828,0.00468,0.155,0.367,149.147
176,1Hohk6AufHZOrrhMXZppax,0.545,0.641,10,-6.398,0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892
177,1xzi1Jcr7mEi9K2RfzLOqS,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042
178,0314PeD1sQNonfVWix3B2K,0.903,0.519,1,-9.151,1,0.26,0.281,0.000106,0.155,0.587,114.991
179,5pyoxDZ1PX0KxBxiRVxA4U,0.693,0.887,1,-5.039,0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942
180,2mqTtvbKxH7SoEQ2oGAnsA,0.792,0.919,2,-5.688,1,0.276,0.0381,5.1e-06,0.368,0.22,92.028
181,6ufcuVInt0ocHrUimDjGlb,0.618,0.712,1,-8.246,1,0.114,0.14,4.53e-06,0.575,0.305,97.057
182,0Fl4eWzVaMUOdXcOrj6F1q,0.683,0.85,11,-5.042,0,0.0699,0.0781,1.09e-06,0.741,0.598,107.988
183,5YLGlPYkZBDXieMwzVve7g,0.876,0.628,1,-6.595,1,0.0935,0.0165,0.0339,0.0938,0.809,118.028
184,1w7cgGZR86yWz1pA2puVJD,0.785,0.732,1,-5.724,1,0.164,0.0636,0.000807,0.265,0.496,110.952
185,1LCm0lFnEsxR2oPqyHLGX9,0.823,0.536,5,-10.123,0,0.319,0.0616,0.0143,0.326,0.537,128.955
186,3k4CoiIQXiNBrwrmbBMDxj,0.744,0.577,9,-7.228,1,0.0631,0.0672,3.06e-06,0.178,0.0805,135.869
187,2XMAWynSTIst5KmLSv0Npf,0.789,0.614,1,-6.491,1,0.0579,0.00348,0.00152,0.283,0.108,126.035
188,4DByEumlGTZKSzuVEZ35eo,0.857,0.558,1,-7.888,1,0.134,0.0122,4.8e-05,0.288,0.453,123.973
189,3HyR1j49TY5ACP2lseF1jx,0.674,0.625,1,-9.593,1,0.0514,0.0843,0.0015,0.11,0.208,120.004
190,67dU06KGaJHLLlo5Y5bkD2,0.314,0.439,2,-5.726,1,0.0311,0.671,0.0,0.181,0.364,180.119
191,32vE1nuG8T9c8bhmZdRY6d,0.669,0.773,0,-5.619,1,0.153,0.038,0.0,0.113,0.377,93.923
192,1NvpO1o8SpkdH3txtJQQc7,0.611,0.584,11,-6.897,0,0.0301,0.083,0.0,0.432,0.181,116.106
193,6Kfoo60npYPdvNxMPMiDpX,0.744,0.628,2,-5.435,1,0.0287,0.0493,0.0,0.317,0.539,119.966
194,0O6u0VJ46W86TxN9wgyqDj,0.733,0.67,5,-6.009,1,0.0751,0.121,0.0,0.121,0.472,100.964
195,4IxeKzzxUSEgivgtbSbyIK,0.517,0.668,1,-6.012,1,0.116,0.0712,0.0,0.407,0.646,79.782
196,2meHtZ7N97pJfvTL4hYtfv,0.645,0.671,10,-7.208,0,0.0459,0.0597,8e-06,0.11,0.365,82.546
197,6R9c642Hs3tOdLowjYaWt2,0.475,0.569,4,-7.073,0,0.0343,0.037,0.00129,0.232,0.0395,108.007
198,2OcSE0EXzgUuqkM1NIJPHJ,0.583,0.43,9,-7.748,1,0.0353,0.801,0.0,0.0867,0.367,84.967
199,7JyFwJC3uRpiNfq7oKafgn,0.301,0.303,4,-12.39,1,0.0458,0.177,0.031,0.0979,0.0384,141.997
200,5Ja2u1FPlVxrxeMWEa2dcn,0.485,0.656,10,-6.121,0,0.0528,0.0346,0.0,0.155,0.106,140.107
201,2GUSz3vtf8jhVXri1CTrQX,0.491,0.278,6,-11.29,1,0.0424,0.8,1.99e-06,0.111,0.0718,127.136
202,1nltpRhEiXikwDlVn4UADk,0.682,0.764,1,-5.411,1,0.0477,0.0363,0.0,0.103,0.701,97.023
203,0lmRKkc33g1N9fWW9nZPVc,0.477,0.162,9,-15.34,1,0.0545,0.927,0.000299,0.179,0.211,106.144
204,3FSwpQ9dBZBeBV6UdYHI2R,0.711,0.686,5,-6.409,0,0.271,0.0355,0.0,0.124,0.536,146.971
205,0AAVJIN4plafvmNKqRCltG,0.911,0.573,2,-5.573,1,0.163,0.0112,5.83e-05,0.131,0.145,144.026
206,7rWCWzPRftzZTZtIyQtaDU,0.652,0.578,0,-6.187,1,0.161,0.00861,0.0,0.285,0.195,87.395
